Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Health_Status,Health_Label,Action,Block_Name,Tilt_Offset_m,Tilt_Direction,Tilt_Angle_deg,Tilt_Status,Crown_Ellipticity,Crown_Px,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Status,SR_Ref_Corrected,SR_Area_Ha
293,109.22385273682632,-0.460848828931838,6.73,0.4400225579738617,0.7972,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.218,N,10.26,Miring Sedang,1.51,9578,Normal,Moderate,Routine,OK,398,3.0
531,109.2236110021242,-0.4616705440869182,6.73,0.4009382426738739,0.6935,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.948,NW,8.02,Miring Ringan,1.128,9534,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
392,109.2225869970132,-0.4611918212318595,6.72,0.401457667350769,0.6949,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.986,S,8.35,Miring Ringan,1.184,10047,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
385,109.22352992822869,-0.4611591038145009,6.72,0.4953931272029876,0.9451,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.568,SE,4.83,Miring Ringan,1.185,9724,Healthy,Good,None,OK,398,3.0
258,109.22332661789834,-0.4607318961967405,6.71,0.3555838763713836,0.5738,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.445,W,12.16,Miring Sedang,1.603,8335,Suspect,Critical,Priority Survey,OK,398,3.0
289,109.22255228360908,-0.4608414108166229,6.68,0.3532113134860992,0.5676,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.167,E,9.91,Miring Sedang,1.581,10234,Suspect,Critical,Priority Survey,OK,398,3.0
51,109.22260194920511,-0.4610395671120529,6.67,0.4136229455471039,0.7271,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.022,E,0.19,Tegak,1.016,15910,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
350,109.22370229921292,-0.4610523579781089,6.62,0.417797178030014,0.7382,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.116,N,9.57,Miring Sedang,1.388,9910,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
352,109.22398277274056,-0.4610549313053383,6.62,0.4626982808113098,0.8576,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.508,N,4.39,Miring Ringan,1.069,10803,Healthy,Good,None,OK,398,3.0
271,109.22253117336015,-0.4607667365822568,6.59,0.3546859622001648,0.5715,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.275,E,10.95,Miring Sedang,1.625,9721,Suspect,Critical,Priority Survey,OK,398,3.0
563,109.22265935599764,-0.4617624936340138,6.59,0.3672772645950317,0.6046,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.193,N,10.26,Miring Sedang,1.45,9567,Suspect,Critical,Priority Survey,OK,398,3.0
455,109.22306586818227,-0.4613834111777883,6.57,0.432204008102417,0.7764,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.572,W,4.98,Miring Ringan,1.23,10880,Normal,Moderate,Routine,OK,398,3.0
69,109.22325400191656,-0.4611969946642322,6.57,0.4779480397701263,0.8984,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.075,E,0.65,Tegak,1.107,11269,Healthy,Good,None,OK,398,3.0
485,109.22301198962543,-0.4614676609110997,6.55,0.4956172406673431,0.9457,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.17,NE,10.13,Miring Sedang,1.61,9152,Healthy,Good,None,OK,398,3.0
20,109.22258135448538,-0.4605565081740381,6.54,0.3553717136383056,0.5733,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.095,SE,0.83,Tegak,1.034,15801,Suspect,Critical,Priority Survey,OK,398,3.0
327,109.2230266104217,-0.4609812735513778,6.53,0.4049876630306244,0.7042,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.179,SE,1.57,Tegak,1.145,5924,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
71,109.22367740408149,-0.4612046096926889,6.52,0.4522147476673126,0.8297,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.071,N,0.62,Tegak,1.088,15096,Normal,Moderate,Routine,OK,398,3.0
306,109.22354325354026,-0.4608846256941133,6.52,0.4339136481285095,0.781,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.863,NE,7.54,Miring Ringan,1.274,10363,Normal,Moderate,Routine,OK,398,3.0
341,109.22372426721724,-0.4610093975484803,6.51,0.4530010819435119,0.8318,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.313,W,11.4,Miring Sedang,1.546,8919,Normal,Moderate,Routine,OK,398,3.0
473,109.22280899944914,-0.4614204724701795,6.49,0.46087646484375,0.8528,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.948,N,8.31,Miring Ringan,1.347,10692,Healthy,Good,None,OK,398,3.0
220,109.22253702148706,-0.4605727656909439,6.49,0.3461875915527344,0.5491,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.252,E,10.91,Miring Sedang,1.675,9517,Suspect,Critical,Priority Survey,OK,398,3.0
541,109.22399835114206,-0.4617186132202253,6.48,0.4669276773929596,0.8689,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.312,SE,11.45,Miring Sedang,1.465,9027,Healthy,Good,None,OK,398,3.0
358,109.22284429985922,-0.4610746682024068,6.47,0.5283600687980652,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.695,W,6.13,Miring Ringan,1.171,11290,Healthy,Good,None,OK,398,3.0
573,109.22366483286277,-0.4617790153594467,6.46,0.4126681387424469,0.7246,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.809,N,7.14,Miring Ringan,1.229,11347,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
496,109.22335998057592,-0.461517388699606,6.45,0.3893122673034668,0.6628,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.097,E,9.65,Miring Sedang,1.52,10125,Suspect,Critical,Priority Survey,OK,398,3.0
192,109.2238917850144,-0.4604250192442451,6.45,0.3956490755081177,0.6795,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.324,NE,11.6,Miring Sedang,1.669,9051,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
484,109.22353358150733,-0.4614627863561493,6.45,0.4873008728027344,0.9234,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.742,NW,6.56,Miring Ringan,1.38,11844,Healthy,Good,None,OK,398,3.0
38,109.22355982760747,-0.4608746183745107,6.44,0.4642707109451294,0.8618,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.071,NE,0.63,Tegak,1.02,15064,Healthy,Good,None,OK,398,3.0
36,109.22297651241294,-0.4608561174741962,6.44,0.5604766607284546,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.129,SW,1.15,Tegak,1.117,11170,Healthy,Good,None,OK,398,3.0
494,109.22361725529414,-0.461514116245283,6.39,0.451252818107605,0.8271,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.351,N,11.94,Miring Sedang,1.748,8582,Normal,Moderate,Routine,OK,398,3.0
503,109.22258318081224,-0.4615447248332471,6.36,0.4518640637397766,0.8288,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.497,SW,4.46,Tegak,1.301,7252,Normal,Moderate,Routine,OK,398,3.0
539,109.22301068637783,-0.4617108560996851,6.36,0.4677098095417022,0.871,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.763,S,6.84,Miring Ringan,1.315,11920,Healthy,Good,None,OK,398,3.0
16,109.2235379844279,-0.4604136675652446,6.36,0.0730711296200752,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.026,SW,0.23,Tegak,1.001,16121,Suspect,Critical,Priority Survey,OK,398,3.0
12,109.22282872651157,-0.460390129461595,6.35,0.1081992462277412,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.1,NE,0.9,Tegak,1.022,15471,Suspect,Critical,Priority Survey,OK,398,3.0
165,109.22396679137805,-0.4603445290385551,6.33,0.5135718584060669,0.9939,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.865,N,7.78,Miring Ringan,1.335,11429,Healthy,Good,None,OK,398,3.0
555,109.2230371901372,-0.4617542458474261,6.31,0.37482550740242,0.6245,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.653,N,5.9,Miring Ringan,1.424,10534,Suspect,Critical,Priority Survey,OK,398,3.0
117,109.22412347339665,-0.4616915302536317,6.31,0.3351983428001404,0.5203,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.062,SW,0.56,Tegak,1.103,12190,Suspect,Critical,Priority Survey,OK,398,3.0
443,109.2237357868604,-0.461333939355968,6.31,0.3517749011516571,0.5638,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.998,NW,8.99,Miring Ringan,1.303,10607,Suspect,Critical,Priority Survey,OK,398,3.0
370,109.22324614965676,-0.4611194037163142,6.31,0.4963727295398712,0.9477,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.207,SE,10.83,Miring Sedang,1.192,8733,Healthy,Good,None,OK,398,3.0
108,109.2233193916822,-0.4614710753910587,6.3,0.4924124479293823,0.9371,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.047,S,0.42,Tegak,1.079,13773,Healthy,Good,None,OK,398,3.0
35,109.223092106328,-0.4608273635085939,6.3,0.4416583180427551,0.8016,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.086,S,0.78,Tegak,1.075,13961,Normal,Moderate,Routine,OK,398,3.0
457,109.22324691138986,-0.4613888795921003,6.29,0.3948383927345276,0.6774,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.609,S,5.53,Miring Ringan,1.173,10423,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
377,109.22313677306737,-0.4611360620262921,6.27,0.4437602162361145,0.8072,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.591,SW,5.39,Miring Ringan,1.084,10135,Normal,Moderate,Routine,OK,398,3.0
92,109.2229598136774,-0.4613687844314015,6.25,0.4416100978851318,0.8014,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.178,NE,1.63,Tegak,1.098,15000,Normal,Moderate,Routine,OK,398,3.0
543,109.2235372461294,-0.4617205829419967,6.24,0.439712256193161,0.7964,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.132,S,10.28,Miring Sedang,1.505,10356,Normal,Moderate,Routine,OK,398,3.0
37,109.22341110217536,-0.4608562266383268,6.22,0.4947009086608886,0.9432,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.064,NE,0.59,Tegak,1.044,15519,Healthy,Good,None,OK,398,3.0
42,109.22282610722326,-0.4609290800500786,6.21,0.4805468022823334,0.9053,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.212,NW,1.96,Tegak,1.116,12525,Healthy,Good,None,OK,398,3.0
482,109.22274146125014,-0.4614567470874782,6.21,0.5564137697219849,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.466,SE,4.29,Tegak,1.159,12449,Healthy,Good,None,OK,398,3.0
218,109.22328316017,-0.460559604386436,6.18,0.4215590357780456,0.7482,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.974,W,8.95,Miring Ringan,1.239,10217,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
460,109.22411153288438,-0.4613936855644868,6.17,0.4180313348770141,0.7388,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.528,SW,4.89,Miring Ringan,1.128,6716,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
130,109.22324308803486,-0.4617705663248538,6.16,0.4470514953136444,0.8159,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.026,SW,0.24,Tegak,1.209,13136,Normal,Moderate,Routine,OK,398,3.0
229,109.2225394988506,-0.4606065550469013,6.15,0.277610570192337,0.3698,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.289,NE,11.84,Miring Sedang,1.474,8851,Suspect,Critical,Priority Survey,OK,398,3.0
553,109.22387696029853,-0.4617344342002017,6.14,0.3975952267646789,0.6847,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.722,E,6.71,Miring Ringan,1.129,11650,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
52,109.2239848465673,-0.4610453374868684,6.14,0.5030805468559265,0.9657,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.067,N,0.63,Tegak,1.129,13092,Healthy,Good,None,OK,398,3.0
276,109.22292929871088,-0.4607943681603788,6.14,0.4456092119216919,0.8121,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.934,NW,8.65,Miring Ringan,1.226,10733,Normal,Moderate,Routine,OK,398,3.0
298,109.22378478762856,-0.4608717548529921,6.14,0.4353648126125335,0.7848,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.949,S,8.79,Miring Ringan,1.473,11045,Normal,Moderate,Routine,OK,398,3.0
101,109.2237448809532,-0.4614157020884845,6.14,0.4939897954463959,0.9413,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.107,NE,1.0,Tegak,1.308,11378,Healthy,Good,None,OK,398,3.0
8,109.22397176574508,-0.4603328502208637,6.12,0.4641478955745697,0.8615,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.087,NE,0.81,Tegak,1.064,15311,Healthy,Good,None,OK,398,3.0
228,109.22268657573196,-0.4605899061872338,6.12,0.1229204982519149,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.439,N,4.11,Tegak,1.342,12022,Suspect,Critical,Priority Survey,OK,398,3.0
57,109.22296278211002,-0.4610930523609642,6.12,0.4199557900428772,0.7439,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.089,SE,0.83,Tegak,1.046,14748,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
347,109.22323912638686,-0.461040144397272,6.11,0.4853945672512054,0.9183,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.179,NE,1.68,Tegak,1.766,4430,Healthy,Good,None,OK,398,3.0
114,109.22353727564152,-0.4616016965994008,6.1,0.4664194881916046,0.8676,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.231,W,2.17,Tegak,1.017,12965,Healthy,Good,None,OK,398,3.0
290,109.22359463589834,-0.4608425069435969,6.04,0.3895080387592315,0.6633,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.693,SW,6.55,Miring Ringan,1.154,11559,Suspect,Critical,Priority Survey,OK,398,3.0
172,109.22307026410208,-0.460362658511272,6.04,0.3421680629253387,0.5386,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.254,E,2.4,Tegak,1.249,9413,Suspect,Critical,Priority Survey,OK,398,3.0
420,109.22379421650656,-0.4612743022873847,6.04,0.4132195115089416,0.726,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.951,E,8.95,Miring Ringan,1.231,10921,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
424,109.2233281389604,-0.4612808594525603,6.01,0.4187460839748382,0.7407,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.793,SE,7.52,Miring Ringan,1.276,9870,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
545,109.22271405236764,-0.4617216272038301,6.0,0.4436886310577392,0.807,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.278,NW,2.65,Tegak,1.143,14127,Normal,Moderate,Routine,OK,398,3.0
136,109.22318090377811,-0.4602642400521027,6.0,0.4378166198730469,0.7914,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.865,S,8.2,Miring Ringan,1.349,11600,Normal,Moderate,Routine,OK,398,3.0
371,109.22258162884422,-0.4611209052539154,5.99,0.4427639245986938,0.8045,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.438,E,4.18,Tegak,1.232,12783,Normal,Moderate,Routine,OK,398,3.0
195,109.2235263791547,-0.4604345219078126,5.99,0.061074960976839,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.979,N,9.28,Miring Ringan,1.496,10537,Suspect,Critical,Priority Survey,OK,398,3.0
292,109.22344590467486,-0.460847475332751,5.99,0.5457102060317993,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.894,W,8.49,Miring Ringan,1.339,11061,Healthy,Good,None,OK,398,3.0
242,109.22306563521336,-0.4606521559670702,5.98,0.1142013147473335,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.353,W,3.38,Tegak,1.171,13203,Suspect,Critical,Priority Survey,OK,398,3.0
118,109.22346888615506,-0.4617293257880345,5.97,0.4208066165447235,0.7462,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.113,W,1.08,Tegak,1.242,11881,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
379,109.22358876253396,-0.4611382613446947,5.97,0.4306600391864776,0.7723,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.311,SW,2.98,Tegak,1.119,13180,Normal,Moderate,Routine,OK,398,3.0
129,109.22366110829437,-0.4617627457627332,5.96,0.4641715586185455,0.8616,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.158,SE,1.52,Tegak,1.033,15060,Healthy,Good,None,OK,398,3.0
335,109.22388460054376,-0.4609965063217665,5.96,0.4158701002597809,0.7331,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.689,NE,6.6,Miring Ringan,1.31,12474,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
409,109.22386755675544,-0.461230103332427,5.96,0.4905790984630584,0.9322,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.714,S,6.83,Miring Ringan,1.098,11842,Healthy,Good,None,OK,398,3.0
524,109.22258191484296,-0.4616377478208266,5.95,0.418187528848648,0.7392,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.37,W,3.56,Tegak,1.382,9153,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
361,109.2226756796918,-0.4610921459019576,5.95,0.3760106265544891,0.6277,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.139,SW,1.34,Tegak,1.323,11461,Suspect,Critical,Priority Survey,OK,398,3.0
556,109.22351279433732,-0.4617556169764976,5.95,0.4665915966033935,0.868,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.816,E,7.81,Miring Ringan,1.253,11730,Healthy,Good,None,OK,398,3.0
194,109.22268164301236,-0.4604334756131206,5.94,0.2839695811271667,0.3863,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.177,N,11.21,Miring Sedang,1.636,9755,Suspect,Critical,Priority Survey,OK,398,3.0
303,109.22392605794384,-0.4608818018107649,5.92,0.4539170265197754,0.8342,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.068,S,10.22,Miring Sedang,1.397,10663,Normal,Moderate,Routine,OK,398,3.0
397,109.22361650577194,-0.4611954171957166,5.92,0.4866217672824859,0.9216,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.696,S,6.71,Miring Ringan,1.345,11415,Healthy,Good,None,OK,398,3.0
491,109.22348924412697,-0.4614965639576829,5.92,0.5181403160095215,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.904,N,8.69,Miring Ringan,1.433,11429,Healthy,Good,None,OK,398,3.0
414,109.22372296477744,-0.4612496728165066,5.91,0.4333805739879608,0.7796,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.986,SW,9.47,Miring Ringan,1.441,11239,Normal,Moderate,Routine,OK,398,3.0
134,109.2228776465478,-0.4602533181996255,5.89,0.3916440308094024,0.6689,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.162,SE,11.16,Miring Sedang,1.186,9619,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
275,109.22253613842166,-0.4607926008110303,5.89,0.323465347290039,0.4895,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.279,E,12.25,Miring Sedang,1.625,9354,Suspect,Critical,Priority Survey,OK,398,3.0
567,109.22324930248304,-0.4617701507438844,5.89,0.4234978556632995,0.7533,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.389,W,3.77,Tegak,1.066,12516,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
364,109.2230162245297,-0.4610968200982834,5.89,0.3596326410770416,0.5845,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.672,S,6.51,Miring Ringan,1.151,11898,Suspect,Critical,Priority Survey,OK,398,3.0
549,109.2234688866729,-0.4617272400627956,5.88,0.4154040515422821,0.7318,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.23,SW,2.24,Tegak,1.263,11888,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
273,109.2228534893154,-0.460771823290805,5.88,0.4511505663394928,0.8268,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.117,NE,10.76,Miring Sedang,1.281,10005,Normal,Moderate,Routine,OK,398,3.0
544,109.2226108943849,-0.4617211840903885,5.88,0.3755666315555572,0.6265,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.391,SE,3.81,Tegak,1.165,13225,Suspect,Critical,Priority Survey,OK,398,3.0
201,109.22396262184408,-0.4604521514507655,5.87,0.4396246671676636,0.7962,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.097,NW,0.95,Tegak,1.455,13188,Normal,Moderate,Routine,OK,398,3.0
99,109.22281024728753,-0.461400449827779,5.87,0.5498611330986023,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.007,E,0.07,Tegak,1.041,15665,Healthy,Good,None,OK,398,3.0
550,109.22375391748112,-0.4617293975035171,5.86,0.4935515820980072,0.9401,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.47,W,4.58,Tegak,1.321,11109,Healthy,Good,None,OK,398,3.0
314,109.22334604495518,-0.4609116905893863,5.85,0.4738572835922241,0.8874,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.79,E,7.69,Miring Ringan,1.24,11481,Healthy,Good,None,OK,398,3.0
442,109.22350088584406,-0.4613288745634431,5.84,0.407392144203186,0.7106,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.064,NW,10.33,Miring Sedang,1.374,10501,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
445,109.22281896103316,-0.4613453888895624,5.84,0.4417051076889038,0.8017,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.664,NW,6.49,Miring Ringan,1.237,12010,Normal,Moderate,Routine,OK,398,3.0
184,109.22285358129687,-0.4604005643231007,5.83,0.0743026286363601,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.345,W,3.39,Tegak,1.129,14688,Suspect,Critical,Priority Survey,OK,398,3.0
436,109.2236280779506,-0.461308049283344,5.83,0.3632290661334991,0.594,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.167,E,1.64,Tegak,1.072,9883,Suspect,Critical,Priority Survey,OK,398,3.0
170,109.2237227706203,-0.4603611536389935,5.83,0.0379653051495552,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.589,SW,5.77,Miring Ringan,1.071,11817,Suspect,Critical,Priority Survey,OK,398,3.0
418,109.22295901097525,-0.4612644979903361,5.82,0.4155912697315216,0.7323,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.565,NE,5.55,Miring Ringan,1.077,12999,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
388,109.22315499146276,-0.4611777811055938,5.8,0.4177641272544861,0.7381,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.618,SW,6.09,Miring Ringan,1.1,11367,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
104,109.22288646258292,-0.4614567835654697,5.8,0.4595623314380646,0.8493,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.138,W,1.36,Tegak,1.069,14649,Normal,Moderate,Routine,OK,398,3.0
404,109.2234814427866,-0.4612137376345306,5.8,0.4755856394767761,0.8921,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.64,SW,6.29,Miring Ringan,1.143,12274,Healthy,Good,None,OK,398,3.0
467,109.2237428110568,-0.4614094443910498,5.79,0.5023573040962219,0.9637,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.318,SE,3.14,Tegak,1.235,11750,Healthy,Good,None,OK,398,3.0
301,109.22341896830244,-0.4608779201571876,5.78,0.4409469366073608,0.7997,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.822,NW,8.09,Miring Ringan,1.337,12004,Normal,Moderate,Routine,OK,398,3.0
506,109.223033926574,-0.4615498439890275,5.78,0.4580729305744171,0.8453,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.412,NW,4.08,Tegak,1.123,13292,Normal,Moderate,Routine,OK,398,3.0
47,109.22347114129371,-0.4609888938507883,5.77,0.4385072886943817,0.7932,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.149,N,1.48,Tegak,1.157,13192,Normal,Moderate,Routine,OK,398,3.0
309,109.22261980006556,-0.4608927366015069,5.75,0.3214642703533172,0.4843,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.964,W,9.52,Miring Ringan,1.423,11320,Suspect,Critical,Priority Survey,OK,398,3.0
520,109.22410691815924,-0.4616256171454388,5.74,0.5071730613708496,0.9767,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.264,NE,2.64,Tegak,1.141,11966,Healthy,Good,None,OK,398,3.0
396,109.22341930420124,-0.4611941161982623,5.73,0.4691488742828369,0.8749,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.56,SW,5.58,Miring Ringan,1.191,12764,Healthy,Good,None,OK,398,3.0
354,109.2233302645148,-0.4610626931303521,5.72,0.4352608025074005,0.7846,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.253,N,2.53,Tegak,1.232,9398,Normal,Moderate,Routine,OK,398,3.0
547,109.22391300568404,-0.4617256832194409,5.71,0.420534074306488,0.7454,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.801,S,7.99,Miring Ringan,1.392,12513,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
198,109.22365687780918,-0.4604449832782177,5.71,0.2851848602294922,0.3895,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.059,N,10.51,Miring Sedang,1.489,10806,Suspect,Critical,Priority Survey,OK,398,3.0
311,109.22388131144837,-0.4608947220749786,5.71,0.4770258069038391,0.8959,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.097,SE,10.87,Miring Sedang,1.238,9965,Healthy,Good,None,OK,398,3.0
