Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name
2487,109.24341618723122,-0.4241149712897239,0.0,0.42659936272181,Normal,Normal,Routine,E002A
2488,109.24350174103787,-0.4241451375881185,0.0,0.4475942828524819,Normal,Normal,Routine,E002A
2489,109.24356164026123,-0.42411500452903084,0.0,0.38447237665718326,Abnormal,Abnormal,Monitor,E002A
2490,109.24364932710057,-0.424103013613544,0.0,0.39654766644898676,Abnormal,Abnormal,Monitor,E002A
2491,109.24382041148559,-0.424107125684755,0.0,0.4049386220244754,Normal,Normal,Routine,E002A
2492,109.24389841192372,-0.4241005429969603,0.0,0.46162388250769043,Normal,Normal,Routine,E002A
2493,109.24395829552739,-0.4241078688731978,0.0,0.3824552371383285,Abnormal,Abnormal,Monitor,E002A
2494,109.24402938497593,-0.424107801917895,0.0,0.39056390634819527,Abnormal,Abnormal,Monitor,E002A
2495,109.24413201054087,-0.4241059896262678,0.0,0.39854736099014054,Abnormal,Abnormal,Monitor,E002A
2496,109.24421046337426,-0.4241049359477755,0.0,0.3900547946507729,Abnormal,Abnormal,Monitor,E002A
2497,109.24430849973216,-0.4240908665821186,0.0,0.450622610421544,Normal,Normal,Routine,E002A
2498,109.24439975529592,-0.42409151772405884,0.0,0.41122255938005176,Normal,Normal,Routine,E002A
2499,109.24448256399744,-0.4240939022941532,0.0,0.4282552874364268,Normal,Normal,Routine,E002A
2500,109.24455555247708,-0.4240935753277372,0.0,0.3773259062708301,Abnormal,Abnormal,Monitor,E002A
2501,109.24465538320695,-0.4240892466172239,0.0,0.40044536292195176,Normal,Normal,Routine,E002A
2502,109.24473714211848,-0.4240863941232521,0.0,0.3993889111493635,Abnormal,Abnormal,Monitor,E002A
2503,109.24481797515372,-0.42408645689149166,0.0,0.4219597902839411,Normal,Normal,Routine,E002A
2504,109.24491444244222,-0.4240875107281082,0.0,0.4173882699672044,Normal,Normal,Routine,E002A
2505,109.2449962024429,-0.4240798735604596,0.0,0.4013254390478349,Normal,Normal,Routine,E002A
2506,109.24508068232882,-0.42408860671791804,0.0,0.4278051031179482,Normal,Normal,Routine,E002A
2507,109.24515643399265,-0.42408798195607716,0.0,0.451687370425554,Normal,Normal,Routine,E002A
2508,109.2430556698453,-0.4240574656686727,0.0,0.43030516383778145,Normal,Normal,Routine,E002A
2509,109.24311848716728,-0.42404892984267345,0.0,0.4605914225921671,Normal,Normal,Routine,E002A
2510,109.24320727452539,-0.42405218844151865,0.0,0.42580586724648,Normal,Normal,Routine,E002A
2511,109.24329641760613,-0.42404747116988717,0.0,0.41963204161540885,Normal,Normal,Routine,E002A
2512,109.24336629164527,-0.42404748713657686,0.0,0.4324638973434754,Normal,Normal,Routine,E002A
2513,109.24344901946654,-0.42404185324211224,0.0,0.4278979928248931,Normal,Normal,Routine,E002A
2514,109.24352887661378,-0.4240432722533982,0.0,0.43948529304933176,Normal,Normal,Routine,E002A
2515,109.24361125777314,-0.42403735070894816,0.0,0.4326154670296702,Normal,Normal,Routine,E002A
2516,109.2436941647075,-0.424030182249316,0.0,0.4335156049695518,Normal,Normal,Routine,E002A
2517,109.24377483035109,-0.4240393983435284,0.0,0.4387066048086406,Normal,Normal,Routine,E002A
2518,109.24383621346387,-0.4240294804049542,0.0,0.44383362572317797,Normal,Normal,Routine,E002A
2519,109.24416169659956,-0.42402678577203645,0.0,0.3994976449914339,Abnormal,Abnormal,Monitor,E002A
2520,109.2442599065044,-0.42403581777517674,0.0,0.3970344632926702,Abnormal,Abnormal,Monitor,E002A
2521,109.24435022892213,-0.4240317536642015,0.0,0.39727219300802286,Abnormal,Abnormal,Monitor,E002A
2522,109.2444413530432,-0.4240297316519092,0.0,0.3833552125069472,Abnormal,Abnormal,Monitor,E002A
2523,109.24451136956284,-0.4240274832642683,0.0,0.40042616705081824,Normal,Normal,Routine,E002A
2524,109.24460263555433,-0.4240217617765557,0.0,0.39830583191541424,Abnormal,Abnormal,Monitor,E002A
2525,109.24467681379518,-0.42402744960044614,0.0,0.3938079097086795,Abnormal,Abnormal,Monitor,E002A
2526,109.24478231294104,-0.4240218027997328,0.0,0.35066252332723474,Abnormal,Abnormal,Monitor,E002A
2527,109.24484906981893,-0.42401873436504983,0.0,0.4123690724641353,Normal,Normal,Routine,E002A
2528,109.24494212380874,-0.42401515738394135,0.0,0.39782610058605494,Abnormal,Abnormal,Monitor,E002A
2529,109.24501485740996,-0.4240218549827627,0.0,0.39855864166569643,Abnormal,Abnormal,Monitor,E002A
2530,109.24510186625662,-0.4240172185842606,0.0,0.4444708219887471,Normal,Normal,Routine,E002A
2531,109.2452053647348,-0.42402058361055306,0.0,0.4169744969792966,Normal,Normal,Routine,E002A
2532,109.24306297201689,-0.42396538309535464,0.0,0.41065913468321963,Normal,Normal,Routine,E002A
2533,109.24315482659603,-0.42396236291313855,0.0,0.42073495558560053,Normal,Normal,Routine,E002A
2534,109.24321186569487,-0.4239681182682052,0.0,0.34904933482614303,Abnormal,Abnormal,Monitor,E002A
2535,109.24332565159865,-0.4239732580977544,0.0,0.3919740334103967,Abnormal,Abnormal,Monitor,E002A
2536,109.24339409975364,-0.4239747097685988,0.0,0.3414795335419151,Abnormal,Abnormal,Monitor,E002A
2537,109.24349389568259,-0.42396907072658907,0.0,0.45036587398415323,Normal,Normal,Routine,E002A
2538,109.24356612257574,-0.4239718860437094,0.0,0.4606848907169905,Normal,Normal,Routine,E002A
2539,109.2436502569774,-0.4239747764245826,0.0,0.44849656460558524,Normal,Normal,Routine,E002A
2540,109.2437355512295,-0.423964935387058,0.0,0.4426933080807923,Normal,Normal,Routine,E002A
2541,109.24380051439132,-0.42396906028250964,0.0,0.4547122820182605,Normal,Normal,Routine,E002A
2542,109.24402939064146,-0.423967078777341,0.0,0.39282788437886007,Abnormal,Abnormal,Monitor,E002A
2543,109.24412350992371,-0.4239556156198593,0.0,0.3661617917541122,Abnormal,Abnormal,Monitor,E002A
2544,109.24431394199004,-0.4239610333781762,0.0,0.4253751733847146,Normal,Normal,Routine,E002A
2545,109.24437979554511,-0.42396036023953254,0.0,0.4305506746212808,Normal,Normal,Routine,E002A
2546,109.24447288137515,-0.4239628728485359,0.0,0.3884429013003691,Abnormal,Abnormal,Monitor,E002A
2547,109.24456272115528,-0.42396002219608564,0.0,0.40657766715310384,Normal,Normal,Routine,E002A
2548,109.24463687437003,-0.4239571679612835,0.0,0.37943356106168974,Abnormal,Abnormal,Monitor,E002A
2549,109.24472514266454,-0.4239521538536024,0.0,0.3557856087476471,Abnormal,Abnormal,Monitor,E002A
2550,109.24480501289919,-0.4239555306689645,0.0,0.393822920973366,Abnormal,Abnormal,Monitor,E002A
2551,109.2448964081387,-0.42395830423099945,0.0,0.36285006230329425,Abnormal,Abnormal,Monitor,E002A
2552,109.2449905279308,-0.4239487545637621,0.0,0.4109575940355887,Normal,Normal,Routine,E002A
2553,109.24506433810177,-0.42395352081270093,0.0,0.42318691404608005,Normal,Normal,Routine,E002A
2554,109.2451540455313,-0.42394017929403244,0.0,0.46631418937535946,Normal,Normal,Routine,E002A
2555,109.24306107230613,-0.4238930474863452,0.0,0.41008494841396753,Normal,Normal,Routine,E002A
2556,109.2431195392277,-0.42388875364939393,0.0,0.39422925255984415,Abnormal,Abnormal,Monitor,E002A
2557,109.24319669414584,-0.4238950688395865,0.0,0.42945382660991854,Normal,Normal,Routine,E002A
2558,109.24328014104925,-0.4239072652438486,0.0,0.4143717829731668,Normal,Normal,Routine,E002A
2559,109.24335704613225,-0.42391013588705245,0.0,0.3854869545741495,Abnormal,Abnormal,Monitor,E002A
2560,109.24353751913304,-0.4239067841655848,0.0,0.42288358169044993,Normal,Normal,Routine,E002A
2561,109.24359832208455,-0.4238962755834432,0.0,0.39618018732991384,Abnormal,Abnormal,Monitor,E002A
2562,109.24368102970423,-0.42390060076364455,0.0,0.4288557371517732,Normal,Normal,Routine,E002A
2563,109.24377486076416,-0.42390445282021666,0.0,0.40036901957854815,Normal,Normal,Routine,E002A
2564,109.24384188240371,-0.4239102104505033,0.0,0.38523624151542984,Abnormal,Abnormal,Monitor,E002A
2565,109.24391033316506,-0.4239001774655837,0.0,0.42587593644544075,Normal,Normal,Routine,E002A
2566,109.24407646374151,-0.42389961675130516,0.0,0.38592002406317966,Abnormal,Abnormal,Monitor,E002A
2567,109.24415782770623,-0.4238953371753377,0.0,0.4149600133622208,Normal,Normal,Routine,E002A
2568,109.24441783764658,-0.4238878085259906,0.0,0.39173047544004397,Abnormal,Abnormal,Monitor,E002A
2569,109.24450148806329,-0.42389403475991644,0.0,0.391566776762698,Abnormal,Abnormal,Monitor,E002A
2570,109.2445941798657,-0.4238911847547553,0.0,0.4489475808293524,Normal,Normal,Routine,E002A
2571,109.24468680072323,-0.4238882714307581,0.0,0.43571671966102093,Normal,Normal,Routine,E002A
2572,109.24475667481329,-0.42388828737882467,0.0,0.3964195720451285,Abnormal,Abnormal,Monitor,E002A
2573,109.24484492433254,-0.42387891180566656,0.0,0.3752266669090694,Abnormal,Abnormal,Monitor,E002A
2574,109.24494110757884,-0.4238807930041846,0.0,0.4324076982895629,Normal,Normal,Routine,E002A
2575,109.24502968661399,-0.4238801042439942,0.0,0.39133787501294787,Abnormal,Abnormal,Monitor,E002A
2576,109.24512032039642,-0.4238737007520075,0.0,0.4564798408293459,Normal,Normal,Routine,E002A
2577,109.2452034967059,-0.42387128172779664,0.0,0.4128016726958505,Normal,Normal,Routine,E002A
2578,109.24308867888386,-0.4238296124346707,0.0,0.41455753544727864,Normal,Normal,Routine,E002A
2579,109.24314750526675,-0.42382066061399526,0.0,0.45377708343494116,Normal,Normal,Routine,E002A
2580,109.243226183535,-0.42383150851476553,0.0,0.43340996186761144,Normal,Normal,Routine,E002A
2581,109.24329748370516,-0.423832959928295,0.0,0.4054913891594738,Normal,Normal,Routine,E002A
2582,109.24339104094712,-0.4238240730080675,0.0,0.444129442726793,Normal,Normal,Routine,E002A
2583,109.24347565329762,-0.4238266243794419,0.0,0.3838781044400972,Abnormal,Abnormal,Monitor,E002A
2584,109.24357095767822,-0.42382975604134615,0.0,0.40743709281645435,Normal,Normal,Routine,E002A
2585,109.24366079838354,-0.42382259910364134,0.0,0.3943321250529127,Abnormal,Abnormal,Monitor,E002A
2586,109.24372639517637,-0.4238211780486673,0.0,0.40219043504179613,Normal,Normal,Routine,E002A
2587,109.24381625872489,-0.42382828739893863,0.0,0.38427968292801945,Abnormal,Abnormal,Monitor,E002A
2588,109.24420773770315,-0.4238192460233815,0.0,0.40859841373908684,Normal,Normal,Routine,E002A
2589,109.24429976238207,-0.42382299637620613,0.0,0.3777159365399488,Abnormal,Abnormal,Monitor,E002A
2590,109.24446009834094,-0.42381792094564474,0.0,0.3831185429912655,Abnormal,Abnormal,Monitor,E002A
2591,109.24454827598929,-0.4238164968978581,0.0,0.4025487431573166,Normal,Normal,Routine,E002A
2592,109.24464403623556,-0.4238179186138551,0.0,0.3980728106351361,Abnormal,Abnormal,Monitor,E002A
2593,109.2447296701258,-0.4238078624060718,0.0,0.3540072066758107,Abnormal,Abnormal,Monitor,E002A
