Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy
365,109.23337328,-0.44655087,10.63,0.3201297521591186,Suspect,Suspect,Priority Survey,D009A,0.3201297521591186,Suspect,Critical,Priority Survey,D09
366,109.23269635,-0.4411923,10.63,0.5197638273239136,Healthy,Healthy,,D009A,0.5197638273239136,Healthy,Good,,D09
367,109.23355199,-0.44482597,10.62,0.4090537428855896,Abnormal,Abnormal,Monitor,D009A,0.4090537428855896,Abnormal,Sub-Optimal,Monitor,D09
368,109.23214064,-0.44364733,10.61,0.4540954530239105,Normal,Normal,Routine,D009A,0.4540954530239105,Normal,Moderate,Routine,D09
369,109.232514,-0.44311524,10.61,0.499198853969574,Healthy,Healthy,,D009A,0.499198853969574,Healthy,Good,,D09
370,109.23146709,-0.44111333,10.6,0.5134803652763367,Healthy,Healthy,,D009A,0.5134803652763367,Healthy,Good,,D09
371,109.23260427,-0.44314917,10.59,0.5039627552032471,Healthy,Healthy,,D009A,0.5039627552032471,Healthy,Good,,D09
372,109.23245397,-0.4424673,10.56,0.5019212365150452,Healthy,Healthy,,D009A,0.5019212365150452,Healthy,Good,,D09
373,109.23218027,-0.44318298,10.55,0.4004795849323272,Abnormal,Abnormal,Monitor,D009A,0.4004795849323272,Abnormal,Sub-Optimal,Monitor,D09
374,109.23338303,-0.44708577,10.54,0.3536389768123626,Suspect,Suspect,Priority Survey,D009A,0.3536389768123626,Suspect,Critical,Priority Survey,D09
375,109.23337632,-0.44695374,10.53,0.5382899641990662,Healthy,Healthy,,D009A,0.5382899641990662,Healthy,Good,,D09
376,109.23171886,-0.44758002,10.53,0.478458970785141,Healthy,Healthy,,D009A,0.478458970785141,Healthy,Good,,D09
377,109.23279035,-0.44253339,10.52,0.4432208836078644,Normal,Normal,Routine,D009A,0.4432208836078644,Normal,Moderate,Routine,D09
378,109.23298807,-0.44214459,10.51,0.4674831330776214,Healthy,Healthy,,D009A,0.4674831330776214,Healthy,Good,,D09
379,109.23246747,-0.44611614,10.51,0.3716575801372528,Suspect,Suspect,Priority Survey,D009A,0.3716575801372528,Suspect,Critical,Priority Survey,D09
380,109.23177003,-0.44394882,10.49,0.385803759098053,Suspect,Suspect,Priority Survey,D009A,0.385803759098053,Suspect,Critical,Priority Survey,D09
381,109.23164418,-0.44434442,10.49,0.4884724617004394,Healthy,Healthy,,D009A,0.4884724617004394,Healthy,Good,,D09
382,109.23154449,-0.44613852,10.49,0.389084130525589,Suspect,Suspect,Priority Survey,D009A,0.389084130525589,Suspect,Critical,Priority Survey,D09
383,109.23181384,-0.44481379,10.49,0.4643990397453308,Healthy,Healthy,,D009A,0.4643990397453308,Healthy,Good,,D09
384,109.23329509,-0.44859276,10.48,0.4807999730110168,Healthy,Healthy,,D009A,0.4807999730110168,Healthy,Good,,D09
385,109.23153171,-0.44322804,10.48,0.4510298073291778,Normal,Normal,Routine,D009A,0.4510298073291778,Normal,Moderate,Routine,D09
386,109.23330865,-0.44632298,10.48,0.3928131759166717,Abnormal,Abnormal,Monitor,D009A,0.3928131759166717,Abnormal,Sub-Optimal,Monitor,D09
387,109.23313664,-0.44252895,10.47,0.400170087814331,Abnormal,Abnormal,Monitor,D009A,0.400170087814331,Abnormal,Sub-Optimal,Monitor,D09
388,109.23341458,-0.44473505,10.47,0.4246309399604797,Abnormal,Abnormal,Monitor,D009A,0.4246309399604797,Abnormal,Sub-Optimal,Monitor,D09
389,109.23351759,-0.44784134,10.45,0.4935557842254638,Healthy,Healthy,,D009A,0.4935557842254638,Healthy,Good,,D09
390,109.23145974,-0.44369509,10.43,0.5052507519721985,Healthy,Healthy,,D009A,0.5052507519721985,Healthy,Good,,D09
391,109.23338729,-0.4442829,10.42,0.4287536144256592,Abnormal,Abnormal,Monitor,D009A,0.4287536144256592,Abnormal,Sub-Optimal,Monitor,D09
392,109.23342465,-0.44202307,10.42,0.3454036712646484,Suspect,Suspect,Priority Survey,D009A,0.3454036712646484,Suspect,Critical,Priority Survey,D09
393,109.23149526,-0.44353595,10.42,0.4238492846488952,Abnormal,Abnormal,Monitor,D009A,0.4238492846488952,Abnormal,Sub-Optimal,Monitor,D09
394,109.23141696,-0.44794483,10.41,0.5126500129699707,Healthy,Healthy,,D009A,0.5126500129699707,Healthy,Good,,D09
395,109.2333089,-0.44718749,10.4,0.4600588679313659,Healthy,Healthy,,D009A,0.4600588679313659,Healthy,Good,,D09
396,109.23318519,-0.44611044,10.4,0.4787032306194305,Healthy,Healthy,,D009A,0.4787032306194305,Healthy,Good,,D09
397,109.23266927,-0.44174572,10.39,0.5488108992576599,Healthy,Healthy,,D009A,0.5488108992576599,Healthy,Good,,D09
398,109.23172312,-0.44666939,10.37,0.4522467255592346,Normal,Normal,Routine,D009A,0.4522467255592346,Normal,Moderate,Routine,D09
399,109.23199119,-0.44317163,10.37,0.4693475663661957,Healthy,Healthy,,D009A,0.4693475663661957,Healthy,Good,,D09
400,109.23210523,-0.44524205,10.37,0.5516893863677979,Healthy,Healthy,,D009A,0.5516893863677979,Healthy,Good,,D09
401,109.23141844,-0.44736065,10.37,0.5050854086875916,Healthy,Healthy,,D009A,0.5050854086875916,Healthy,Good,,D09
402,109.23271317,-0.44036622,10.37,0.5941886305809021,Healthy,Healthy,,D009A,0.5941886305809021,Healthy,Good,,D09
403,109.23273702,-0.4458214,10.36,0.4659552276134491,Healthy,Healthy,,D009A,0.4659552276134491,Healthy,Good,,D09
404,109.23264563,-0.44675733,10.36,0.4755637347698211,Healthy,Healthy,,D009A,0.4755637347698211,Healthy,Good,,D09
405,109.23321153,-0.44680766,10.35,0.4888526797294616,Healthy,Healthy,,D009A,0.4888526797294616,Healthy,Good,,D09
406,109.23139933,-0.4465192,10.35,0.3878797590732574,Suspect,Suspect,Priority Survey,D009A,0.3878797590732574,Suspect,Critical,Priority Survey,D09
407,109.23174595,-0.44321182,10.34,0.5300437211990356,Healthy,Healthy,,D009A,0.5300437211990356,Healthy,Good,,D09
408,109.2316598,-0.44663411,10.34,0.4843060672283172,Healthy,Healthy,,D009A,0.4843060672283172,Healthy,Good,,D09
409,109.23198261,-0.44336244,10.33,0.4255973994731903,Abnormal,Abnormal,Monitor,D009A,0.4255973994731903,Abnormal,Sub-Optimal,Monitor,D09
410,109.2334497,-0.44438058,10.33,0.4270588457584381,Abnormal,Abnormal,Monitor,D009A,0.4270588457584381,Abnormal,Sub-Optimal,Monitor,D09
411,109.23203759,-0.4482434,10.33,0.4905045628547668,Healthy,Healthy,,D009A,0.4905045628547668,Healthy,Good,,D09
412,109.23247408,-0.44855322,10.33,0.4348345994949341,Normal,Normal,Routine,D009A,0.4348345994949341,Normal,Moderate,Routine,D09
413,109.23265059,-0.44665334,10.32,0.4632795751094818,Healthy,Healthy,,D009A,0.4632795751094818,Healthy,Good,,D09
414,109.23356552,-0.44834912,10.32,0.4418863952159881,Normal,Normal,Routine,D009A,0.4418863952159881,Normal,Moderate,Routine,D09
415,109.23353885,-0.44153884,10.32,0.3697603046894073,Suspect,Suspect,Priority Survey,D009A,0.3697603046894073,Suspect,Critical,Priority Survey,D09
416,109.23203503,-0.44203811,10.31,0.4144264459609985,Abnormal,Abnormal,Monitor,D009A,0.4144264459609985,Abnormal,Sub-Optimal,Monitor,D09
417,109.232306,-0.44519236,10.31,0.4102441668510437,Abnormal,Abnormal,Monitor,D009A,0.4102441668510437,Abnormal,Sub-Optimal,Monitor,D09
418,109.2319483,-0.44222302,10.3,0.5466452836990356,Healthy,Healthy,,D009A,0.5466452836990356,Healthy,Good,,D09
419,109.2317952,-0.44576737,10.3,0.4669725298881531,Healthy,Healthy,,D009A,0.4669725298881531,Healthy,Good,,D09
420,109.23301353,-0.44081166,10.29,0.502641499042511,Healthy,Healthy,,D009A,0.502641499042511,Healthy,Good,,D09
421,109.23251904,-0.44644577,10.29,0.4756577312946319,Healthy,Healthy,,D009A,0.4756577312946319,Healthy,Good,,D09
422,109.23291737,-0.44668144,10.29,0.4027101397514343,Abnormal,Abnormal,Monitor,D009A,0.4027101397514343,Abnormal,Sub-Optimal,Monitor,D09
423,109.23338745,-0.44736068,10.29,0.54715895652771,Healthy,Healthy,,D009A,0.54715895652771,Healthy,Good,,D09
424,109.23280008,-0.44317454,10.28,0.4586581885814667,Normal,Normal,Routine,D009A,0.4586581885814667,Normal,Moderate,Routine,D09
425,109.23186371,-0.44849339,10.27,0.413635790348053,Abnormal,Abnormal,Monitor,D009A,0.413635790348053,Abnormal,Sub-Optimal,Monitor,D09
426,109.2334896,-0.4446781,10.27,0.4337899386882782,Normal,Normal,Routine,D009A,0.4337899386882782,Normal,Moderate,Routine,D09
427,109.23170083,-0.44787391,10.27,0.4454517364501953,Normal,Normal,Routine,D009A,0.4454517364501953,Normal,Moderate,Routine,D09
428,109.23150542,-0.44800996,10.26,0.5390291810035706,Healthy,Healthy,,D009A,0.5390291810035706,Healthy,Good,,D09
429,109.2334774,-0.44874473,10.26,0.4191831052303314,Abnormal,Abnormal,Monitor,D009A,0.4191831052303314,Abnormal,Sub-Optimal,Monitor,D09
430,109.23354867,-0.44559688,10.26,0.3925791680812835,Abnormal,Abnormal,Monitor,D009A,0.3925791680812835,Abnormal,Sub-Optimal,Monitor,D09
431,109.23323898,-0.44658294,10.26,0.4532831311225891,Normal,Normal,Routine,D009A,0.4532831311225891,Normal,Moderate,Routine,D09
432,109.23159593,-0.44137244,10.25,0.4395941197872162,Normal,Normal,Routine,D009A,0.4395941197872162,Normal,Moderate,Routine,D09
433,109.23352955,-0.44667299,10.25,0.460031509399414,Healthy,Healthy,,D009A,0.460031509399414,Healthy,Good,,D09
434,109.23143027,-0.44674799,10.24,0.4196412265300751,Abnormal,Abnormal,Monitor,D009A,0.4196412265300751,Abnormal,Sub-Optimal,Monitor,D09
435,109.23180678,-0.44240746,10.23,0.4617778658866882,Healthy,Healthy,,D009A,0.4617778658866882,Healthy,Good,,D09
436,109.23232886,-0.44542025,10.22,0.4179011583328247,Abnormal,Abnormal,Monitor,D009A,0.4179011583328247,Abnormal,Sub-Optimal,Monitor,D09
437,109.23266861,-0.44832358,10.21,0.4752967059612274,Healthy,Healthy,,D009A,0.4752967059612274,Healthy,Good,,D09
438,109.23192034,-0.44268465,10.2,0.4370830655097961,Normal,Normal,Routine,D009A,0.4370830655097961,Normal,Moderate,Routine,D09
439,109.23349503,-0.44260545,10.2,0.5301560163497925,Healthy,Healthy,,D009A,0.5301560163497925,Healthy,Good,,D09
440,109.23226398,-0.44812544,10.2,0.3729933798313141,Suspect,Suspect,Priority Survey,D009A,0.3729933798313141,Suspect,Critical,Priority Survey,D09
441,109.23268996,-0.44351543,10.19,0.466381162405014,Healthy,Healthy,,D009A,0.466381162405014,Healthy,Good,,D09
442,109.23137395,-0.44372356,10.19,0.452952891588211,Normal,Normal,Routine,D009A,0.452952891588211,Normal,Moderate,Routine,D09
443,109.23145708,-0.4416559,10.16,0.6248270869255066,Healthy,Healthy,,D009A,0.6248270869255066,Healthy,Good,,D09
444,109.23193558,-0.44660976,10.16,0.4935782849788666,Healthy,Healthy,,D009A,0.4935782849788666,Healthy,Good,,D09
445,109.23354415,-0.44570947,10.13,0.4226512610912323,Abnormal,Abnormal,Monitor,D009A,0.4226512610912323,Abnormal,Sub-Optimal,Monitor,D09
446,109.23144815,-0.4489694,10.12,0.47858327627182,Healthy,Healthy,,D009A,0.47858327627182,Healthy,Good,,D09
447,109.23300548,-0.44257097,10.12,0.4909002482891083,Healthy,Healthy,,D009A,0.4909002482891083,Healthy,Good,,D09
448,109.23216535,-0.44550295,10.12,0.5143727660179138,Healthy,Healthy,,D009A,0.5143727660179138,Healthy,Good,,D09
449,109.23210879,-0.44536277,10.11,0.4984257221221924,Healthy,Healthy,,D009A,0.4984257221221924,Healthy,Good,,D09
450,109.23334004,-0.44842864,10.11,0.4955201745033264,Healthy,Healthy,,D009A,0.4955201745033264,Healthy,Good,,D09
451,109.23164092,-0.44295452,10.1,0.5118186473846436,Healthy,Healthy,,D009A,0.5118186473846436,Healthy,Good,,D09
452,109.23160523,-0.4438267,10.1,0.4982872009277344,Healthy,Healthy,,D009A,0.4982872009277344,Healthy,Good,,D09
453,109.23133657,-0.44414405,10.09,0.4379789531230926,Normal,Normal,Routine,D009A,0.4379789531230926,Normal,Moderate,Routine,D09
454,109.23141885,-0.44754965,10.09,0.4761438965797424,Healthy,Healthy,,D009A,0.4761438965797424,Healthy,Good,,D09
455,109.23172968,-0.44743036,10.09,0.399491548538208,Abnormal,Abnormal,Monitor,D009A,0.399491548538208,Abnormal,Sub-Optimal,Monitor,D09
456,109.2328918,-0.44086589,10.09,0.3964303731918335,Abnormal,Abnormal,Monitor,D009A,0.3964303731918335,Abnormal,Sub-Optimal,Monitor,D09
457,109.23348604,-0.44451759,10.08,0.441713273525238,Normal,Normal,Routine,D009A,0.441713273525238,Normal,Moderate,Routine,D09
458,109.2332233,-0.44263071,10.04,0.388720691204071,Suspect,Suspect,Priority Survey,D009A,0.388720691204071,Suspect,Critical,Priority Survey,D09
459,109.23276828,-0.44848005,10.04,0.3976765871047973,Abnormal,Abnormal,Monitor,D009A,0.3976765871047973,Abnormal,Sub-Optimal,Monitor,D09
460,109.23159292,-0.44460847,10.04,0.3380941152572632,Suspect,Suspect,Priority Survey,D009A,0.3380941152572632,Suspect,Critical,Priority Survey,D09
461,109.23152137,-0.4489016,10.04,0.5238939523696899,Healthy,Healthy,,D009A,0.5238939523696899,Healthy,Good,,D09
462,109.23206853,-0.44470127,10.03,0.5573228597640991,Healthy,Healthy,,D009A,0.5573228597640991,Healthy,Good,,D09
463,109.23341382,-0.44414816,10.02,0.5257379412651062,Healthy,Healthy,,D009A,0.5257379412651062,Healthy,Good,,D09
464,109.23176948,-0.44439509,10.01,0.4876551628112793,Healthy,Healthy,,D009A,0.4876551628112793,Healthy,Good,,D09
465,109.23187788,-0.44748736,10.01,0.4290730953216553,Abnormal,Abnormal,Monitor,D009A,0.4290730953216553,Abnormal,Sub-Optimal,Monitor,D09
466,109.23361857,-0.44247843,10.01,0.4509217441082001,Normal,Normal,Routine,D009A,0.4509217441082001,Normal,Moderate,Routine,D09
467,109.23139459,-0.44570623,10.0,0.3364536166191101,Suspect,Suspect,Priority Survey,D009A,0.3364536166191101,Suspect,Critical,Priority Survey,D09
468,109.23346168,-0.44687147,10.0,0.431594043970108,Normal,Normal,Routine,D009A,0.431594043970108,Normal,Moderate,Routine,D09
469,109.23242092,-0.4454682,10.0,0.4811579287052154,Healthy,Healthy,,D009A,0.4811579287052154,Healthy,Good,,D09
470,109.23189877,-0.44839031,9.99,0.4542612135410309,Normal,Normal,Routine,D009A,0.4542612135410309,Normal,Moderate,Routine,D09
471,109.23339172,-0.44265471,9.99,0.461309939622879,Healthy,Healthy,,D009A,0.461309939622879,Healthy,Good,,D09
472,109.23277408,-0.44675103,9.99,0.4552123844623565,Normal,Normal,Routine,D009A,0.4552123844623565,Normal,Moderate,Routine,D09
473,109.23224191,-0.44084765,9.98,0.4857634007930755,Healthy,Healthy,,D009A,0.4857634007930755,Healthy,Good,,D09
474,109.23285544,-0.44269121,9.97,0.5308460593223572,Healthy,Healthy,,D009A,0.5308460593223572,Healthy,Good,,D09
475,109.23343149,-0.44727885,9.96,0.5319561958312988,Healthy,Healthy,,D009A,0.5319561958312988,Healthy,Good,,D09
476,109.23310473,-0.44072758,9.96,0.4674095809459686,Healthy,Healthy,,D009A,0.4674095809459686,Healthy,Good,,D09
477,109.23144034,-0.44405952,9.96,0.2979231476783752,Suspect,Suspect,Priority Survey,D009A,0.2979231476783752,Suspect,Critical,Priority Survey,D09
478,109.23179579,-0.44707499,9.94,0.4231424033641815,Abnormal,Abnormal,Monitor,D009A,0.4231424033641815,Abnormal,Sub-Optimal,Monitor,D09
479,109.23277118,-0.44571651,9.94,0.4770314395427704,Healthy,Healthy,,D009A,0.4770314395427704,Healthy,Good,,D09
480,109.23322825,-0.44446598,9.94,0.4066232144832611,Abnormal,Abnormal,Monitor,D009A,0.4066232144832611,Abnormal,Sub-Optimal,Monitor,D09
481,109.23333506,-0.4466951,9.93,0.4773441255092621,Healthy,Healthy,,D009A,0.4773441255092621,Healthy,Good,,D09
482,109.23159895,-0.44755874,9.92,0.4026365578174591,Abnormal,Abnormal,Monitor,D009A,0.4026365578174591,Abnormal,Sub-Optimal,Monitor,D09
483,109.23284606,-0.44814728,9.92,0.4566481709480285,Normal,Normal,Routine,D009A,0.4566481709480285,Normal,Moderate,Routine,D09
484,109.23328074,-0.44470925,9.91,0.5049489140510559,Healthy,Healthy,,D009A,0.5049489140510559,Healthy,Good,,D09
485,109.23327327,-0.44402696,9.9,0.4508139491081238,Normal,Normal,Routine,D009A,0.4508139491081238,Normal,Moderate,Routine,D09
486,109.2331112,-0.44561079,9.9,0.4249853193759918,Abnormal,Abnormal,Monitor,D009A,0.4249853193759918,Abnormal,Sub-Optimal,Monitor,D09
487,109.23288066,-0.44240139,9.9,0.4279625415802002,Abnormal,Abnormal,Monitor,D009A,0.4279625415802002,Abnormal,Sub-Optimal,Monitor,D09
488,109.23357538,-0.44657715,9.89,0.4126627445220947,Abnormal,Abnormal,Monitor,D009A,0.4126627445220947,Abnormal,Sub-Optimal,Monitor,D09
489,109.23275172,-0.44068907,9.88,0.4703781902790069,Healthy,Healthy,,D009A,0.4703781902790069,Healthy,Good,,D09
490,109.23142671,-0.44847565,9.87,0.4771604537963867,Healthy,Healthy,,D009A,0.4771604537963867,Healthy,Good,,D09
491,109.23350182,-0.44047312,9.86,0.4930224418640136,Healthy,Healthy,,D009A,0.4930224418640136,Healthy,Good,,D09
492,109.23317124,-0.44053453,9.86,0.5227052569389343,Healthy,Healthy,,D009A,0.5227052569389343,Healthy,Good,,D09
493,109.23168326,-0.44620457,9.83,0.4360436797142029,Normal,Normal,Routine,D009A,0.4360436797142029,Normal,Moderate,Routine,D09
494,109.23340207,-0.44257921,9.83,0.5079033374786377,Healthy,Healthy,,D009A,0.5079033374786377,Healthy,Good,,D09
495,109.23284117,-0.44226121,9.83,0.4536507427692413,Normal,Normal,Routine,D009A,0.4536507427692413,Normal,Moderate,Routine,D09
496,109.23353369,-0.44055994,9.83,0.3556199967861175,Suspect,Suspect,Priority Survey,D009A,0.3556199967861175,Suspect,Critical,Priority Survey,D09
497,109.2319396,-0.4447971,9.82,0.4035073518753052,Abnormal,Abnormal,Monitor,D009A,0.4035073518753052,Abnormal,Sub-Optimal,Monitor,D09
498,109.23159113,-0.44645549,9.81,0.4517014324665069,Normal,Normal,Routine,D009A,0.4517014324665069,Normal,Moderate,Routine,D09
499,109.23353015,-0.44415,9.81,0.3652361929416656,Suspect,Suspect,Priority Survey,D009A,0.3652361929416656,Suspect,Critical,Priority Survey,D09
500,109.23164493,-0.44872032,9.81,0.4559192359447479,Normal,Normal,Routine,D009A,0.4559192359447479,Normal,Moderate,Routine,D09
501,109.23337826,-0.44449722,9.8,0.3678564727306366,Suspect,Suspect,Priority Survey,D009A,0.3678564727306366,Suspect,Critical,Priority Survey,D09
502,109.23138924,-0.44553306,9.79,0.4610800147056579,Healthy,Healthy,,D009A,0.4610800147056579,Healthy,Good,,D09
503,109.23177842,-0.44645192,9.79,0.4068338274955749,Abnormal,Abnormal,Monitor,D009A,0.4068338274955749,Abnormal,Sub-Optimal,Monitor,D09
504,109.23241734,-0.44349276,9.79,0.5127564668655396,Healthy,Healthy,,D009A,0.5127564668655396,Healthy,Good,,D09
505,109.2334984,-0.44733629,9.76,0.4039385616779327,Abnormal,Abnormal,Monitor,D009A,0.4039385616779327,Abnormal,Sub-Optimal,Monitor,D09
506,109.23247255,-0.44552383,9.75,0.4535419940948486,Normal,Normal,Routine,D009A,0.4535419940948486,Normal,Moderate,Routine,D09
507,109.23206663,-0.44324626,9.74,0.4855330884456634,Healthy,Healthy,,D009A,0.4855330884456634,Healthy,Good,,D09
508,109.23267476,-0.44700105,9.74,0.3959404528141022,Abnormal,Abnormal,Monitor,D009A,0.3959404528141022,Abnormal,Sub-Optimal,Monitor,D09
509,109.23166315,-0.4476528,9.74,0.5402581095695496,Healthy,Healthy,,D009A,0.5402581095695496,Healthy,Good,,D09
510,109.23202759,-0.44687655,9.74,0.4766121208667755,Healthy,Healthy,,D009A,0.4766121208667755,Healthy,Good,,D09
511,109.23204944,-0.44564445,9.74,0.5811601281166077,Healthy,Healthy,,D009A,0.5811601281166077,Healthy,Good,,D09
512,109.23349169,-0.4434478,9.74,0.4876628220081329,Healthy,Healthy,,D009A,0.4876628220081329,Healthy,Good,,D09
513,109.23217843,-0.44339459,9.72,0.4772358238697052,Healthy,Healthy,,D009A,0.4772358238697052,Healthy,Good,,D09
514,109.23279548,-0.44552662,9.72,0.4288662672042846,Abnormal,Abnormal,Monitor,D009A,0.4288662672042846,Abnormal,Sub-Optimal,Monitor,D09
515,109.23297044,-0.4482486,9.71,0.436168909072876,Normal,Normal,Routine,D009A,0.436168909072876,Normal,Moderate,Routine,D09
516,109.23151385,-0.44466994,9.71,0.4575057029724121,Normal,Normal,Routine,D009A,0.4575057029724121,Normal,Moderate,Routine,D09
517,109.23207156,-0.44515659,9.71,0.5590625405311584,Healthy,Healthy,,D009A,0.5590625405311584,Healthy,Good,,D09
518,109.23334367,-0.44828531,9.7,0.465172529220581,Healthy,Healthy,,D009A,0.465172529220581,Healthy,Good,,D09
519,109.23271103,-0.44558899,9.7,0.4015776216983795,Abnormal,Abnormal,Monitor,D009A,0.4015776216983795,Abnormal,Sub-Optimal,Monitor,D09
520,109.23152499,-0.44694018,9.68,0.4125553667545318,Abnormal,Abnormal,Monitor,D009A,0.4125553667545318,Abnormal,Sub-Optimal,Monitor,D09
521,109.23205792,-0.44585651,9.68,0.5153957009315491,Healthy,Healthy,,D009A,0.5153957009315491,Healthy,Good,,D09
522,109.23352057,-0.44853494,9.67,0.5264546871185303,Healthy,Healthy,,D009A,0.5264546871185303,Healthy,Good,,D09
523,109.23221385,-0.44363876,9.66,0.4234569072723388,Abnormal,Abnormal,Monitor,D009A,0.4234569072723388,Abnormal,Sub-Optimal,Monitor,D09
524,109.23178093,-0.4472156,9.66,0.4778951108455658,Healthy,Healthy,,D009A,0.4778951108455658,Healthy,Good,,D09
525,109.23324544,-0.44394873,9.64,0.4351820051670074,Normal,Normal,Routine,D009A,0.4351820051670074,Normal,Moderate,Routine,D09
526,109.23193741,-0.44647954,9.63,0.46734818816185,Healthy,Healthy,,D009A,0.46734818816185,Healthy,Good,,D09
527,109.23153677,-0.44838615,9.63,0.5144689083099365,Healthy,Healthy,,D009A,0.5144689083099365,Healthy,Good,,D09
528,109.23308576,-0.44117249,9.63,0.4758119583129883,Healthy,Healthy,,D009A,0.4758119583129883,Healthy,Good,,D09
529,109.23290508,-0.44359326,9.61,0.3669915795326233,Suspect,Suspect,Priority Survey,D009A,0.3669915795326233,Suspect,Critical,Priority Survey,D09
530,109.23339288,-0.44534319,9.6,0.3757448494434356,Suspect,Suspect,Priority Survey,D009A,0.3757448494434356,Suspect,Critical,Priority Survey,D09
531,109.2332207,-0.44410652,9.6,0.5381105542182922,Healthy,Healthy,,D009A,0.5381105542182922,Healthy,Good,,D09
532,109.23288104,-0.44459476,9.59,0.4630987644195556,Healthy,Healthy,,D009A,0.4630987644195556,Healthy,Good,,D09
533,109.23179625,-0.44513662,9.59,0.4275690615177154,Abnormal,Abnormal,Monitor,D009A,0.4275690615177154,Abnormal,Sub-Optimal,Monitor,D09
534,109.23289372,-0.44033914,9.59,0.4726602435111999,Healthy,Healthy,,D009A,0.4726602435111999,Healthy,Good,,D09
535,109.23300858,-0.44466171,9.59,0.4998959898948669,Healthy,Healthy,,D009A,0.4998959898948669,Healthy,Good,,D09
536,109.23264312,-0.44030155,9.58,0.489749938249588,Healthy,Healthy,,D009A,0.489749938249588,Healthy,Good,,D09
537,109.23192422,-0.44525693,9.57,0.4136697649955749,Abnormal,Abnormal,Monitor,D009A,0.4136697649955749,Abnormal,Sub-Optimal,Monitor,D09
538,109.23336065,-0.44107037,9.55,0.5756964087486267,Healthy,Healthy,,D009A,0.5756964087486267,Healthy,Good,,D09
539,109.23195401,-0.44276198,9.55,0.4301834404468536,Normal,Normal,Routine,D009A,0.4301834404468536,Normal,Moderate,Routine,D09
540,109.23165205,-0.44525279,9.55,0.4770192503929138,Healthy,Healthy,,D009A,0.4770192503929138,Healthy,Good,,D09
541,109.23321821,-0.44134977,9.54,0.4739412665367126,Healthy,Healthy,,D009A,0.4739412665367126,Healthy,Good,,D09
542,109.23166577,-0.44611323,9.53,0.4800482094287872,Healthy,Healthy,,D009A,0.4800482094287872,Healthy,Good,,D09
543,109.23216735,-0.44840982,9.52,0.4123700857162475,Abnormal,Abnormal,Monitor,D009A,0.4123700857162475,Abnormal,Sub-Optimal,Monitor,D09
544,109.23176328,-0.44777897,9.52,0.3978449702262878,Abnormal,Abnormal,Monitor,D009A,0.3978449702262878,Abnormal,Sub-Optimal,Monitor,D09
545,109.23171605,-0.4423993,9.5,0.4582342207431793,Normal,Normal,Routine,D009A,0.4582342207431793,Normal,Moderate,Routine,D09
546,109.23191978,-0.44504713,9.5,0.3928384780883789,Abnormal,Abnormal,Monitor,D009A,0.3928384780883789,Abnormal,Sub-Optimal,Monitor,D09
547,109.23262659,-0.44558129,9.5,0.4256976842880249,Abnormal,Abnormal,Monitor,D009A,0.4256976842880249,Abnormal,Sub-Optimal,Monitor,D09
548,109.23345598,-0.44250371,9.5,0.4861677885055542,Healthy,Healthy,,D009A,0.4861677885055542,Healthy,Good,,D09
549,109.23246819,-0.44497356,9.5,0.5087584853172302,Healthy,Healthy,,D009A,0.5087584853172302,Healthy,Good,,D09
550,109.23249061,-0.44701728,9.5,0.3902930915355682,Abnormal,Abnormal,Monitor,D009A,0.3902930915355682,Abnormal,Sub-Optimal,Monitor,D09
551,109.23138744,-0.44363178,9.49,0.4460406899452209,Normal,Normal,Routine,D009A,0.4460406899452209,Normal,Moderate,Routine,D09
552,109.2329938,-0.44068686,9.48,0.4567687213420868,Normal,Normal,Routine,D009A,0.4567687213420868,Normal,Moderate,Routine,D09
553,109.23316974,-0.44874239,9.48,0.463809996843338,Healthy,Healthy,,D009A,0.463809996843338,Healthy,Good,,D09
554,109.23205148,-0.44650624,9.48,0.4833259582519531,Healthy,Healthy,,D009A,0.4833259582519531,Healthy,Good,,D09
555,109.2327467,-0.44667235,9.47,0.4438995122909546,Normal,Normal,Routine,D009A,0.4438995122909546,Normal,Moderate,Routine,D09
556,109.23328777,-0.44349794,9.47,0.418715089559555,Abnormal,Abnormal,Monitor,D009A,0.418715089559555,Abnormal,Sub-Optimal,Monitor,D09
557,109.23325836,-0.4443941,9.46,0.4666166007518768,Healthy,Healthy,,D009A,0.4666166007518768,Healthy,Good,,D09
558,109.23225182,-0.44452633,9.45,0.4228702187538147,Abnormal,Abnormal,Monitor,D009A,0.4228702187538147,Abnormal,Sub-Optimal,Monitor,D09
559,109.23152585,-0.44711064,9.44,0.4872809052467346,Healthy,Healthy,,D009A,0.4872809052467346,Healthy,Good,,D09
560,109.23226786,-0.44317487,9.44,0.4197034835815429,Abnormal,Abnormal,Monitor,D009A,0.4197034835815429,Abnormal,Sub-Optimal,Monitor,D09
561,109.2326161,-0.4462794,9.44,0.4047338962554931,Abnormal,Abnormal,Monitor,D009A,0.4047338962554931,Abnormal,Sub-Optimal,Monitor,D09
562,109.23231602,-0.44651038,9.43,0.434165358543396,Normal,Normal,Routine,D009A,0.434165358543396,Normal,Moderate,Routine,D09
563,109.23324271,-0.44222559,9.43,0.4820249676704407,Healthy,Healthy,,D009A,0.4820249676704407,Healthy,Good,,D09
