Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Height_Class,Health_Status,Health_Label,Action,Block_Name,Classification_Abs,Health_Status_Abs,Action_Abs,Was_Reclassified
1014,109.22615404848646,-0.4461942229390884,3.5,0.3958735764026642,0.2164,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
492,109.22906230287956,-0.4453883778700711,3.5,0.4149473905563354,0.3274,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
4121,109.22615404683496,-0.4462011165225916,3.5,0.4224958121776581,0.3714,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
1159,109.2310798922464,-0.4464435869225753,3.5,0.4298975467681885,0.4146,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1653,109.23040858871916,-0.4473258050450132,3.49,0.4363638758659363,0.4524,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1365,109.2293404468732,-0.4467947387169353,3.48,0.4177891910076141,0.344,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
482,109.23103221218524,-0.4453750670332431,3.48,0.3683282136917114,0.0566,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
4892,109.22791155757554,-0.4466542221375437,3.48,0.350970596075058,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
1523,109.22580688177293,-0.4470627300486218,3.47,0.4759604334831238,0.6843,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1025,109.23095211784016,-0.4462229607076006,3.47,0.3546515703201294,0.0,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
295,109.22364799149324,-0.4451113228590576,3.47,0.4273410141468048,0.3997,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1831,109.22480530156936,-0.4450173912239133,3.47,0.4007871448993683,0.245,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
389,109.22302252518551,-0.4452329575697327,3.47,0.5414808988571167,1.0,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
525,109.22509737405908,-0.4454471618154011,3.47,0.5154470801353455,0.9166,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
4350,109.22296747846258,-0.4463336178647469,3.47,0.4228486716747284,0.3735,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3989,109.22981539405411,-0.4461215792617689,3.47,0.3200376629829407,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
1237,109.22338285471488,-0.4465841854199501,3.46,0.3745341300964355,0.0925,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1445,109.2267587680536,-0.4469250898694461,3.46,0.5273727774620056,0.987,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1625,109.22796390972992,-0.4472723601461463,3.46,0.4720853865146637,0.6615,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
471,109.22476185210326,-0.4453505703315833,3.46,0.472239226102829,0.6624,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
287,109.22515223993054,-0.4451001982535719,3.45,0.4131675362586975,0.3171,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1482,109.22532526866898,-0.4469798898806593,3.45,0.4896400272846222,0.7646,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
474,109.22426652215944,-0.4453573437622885,3.45,0.3971677124500274,0.224,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
675,109.22427100650953,-0.4456951301159328,3.45,0.4997008442878723,0.8238,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
491,109.22636880791332,-0.4453877256657316,3.44,0.4378580451011657,0.4611,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1665,109.22537311152318,-0.4473636441957711,3.44,0.4968714118003845,0.8071,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
808,109.22338074192766,-0.4458764446934097,3.44,0.4659098386764526,0.6253,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
1121,109.22850967159526,-0.4463763257628242,3.44,0.5109519362449646,0.8901,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1595,109.2289249122056,-0.4471990620598423,3.44,0.3958797454833984,0.2165,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1714,109.23062310719504,-0.4475280694172123,3.43,0.4093214273452759,0.2947,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
3261,109.23098647412638,-0.4457335232841091,3.43,0.3604065179824829,0.0107,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
833,109.22272562307197,-0.4459084554688171,3.43,0.49042809009552,0.7692,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
4769,109.2238713355489,-0.446582006433923,3.43,0.378470778465271,0.1154,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
1479,109.2260922303781,-0.446975480745636,3.42,0.4075815677642822,0.2845,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
2456,109.23057342340542,-0.4452945307998681,3.42,0.4027418792247772,0.2564,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
2289,109.22927234547976,-0.4452160887980406,3.42,0.3878931403160095,0.1701,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Suspect,Critical,Priority Survey,True
1448,109.22518832414136,-0.4469270057740459,3.42,0.4685024619102478,0.6405,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
856,109.224798232049,-0.4459434269338351,3.41,0.4619232714176178,0.6019,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
265,109.22501985404388,-0.4450748897119566,3.41,0.4375252425670624,0.4592,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1194,109.22699626103066,-0.4465069366537599,3.41,0.4737544655799866,0.6713,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1249,109.2225519759369,-0.4466092595741779,3.41,0.4408263564109802,0.4785,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1260,109.22949342458156,-0.4466201380645527,3.41,0.4129841029644012,0.316,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
562,109.22991369460355,-0.4455034771205261,3.41,0.4794563949108124,0.7048,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3164,109.22633221672253,-0.4456772473513458,3.41,0.3797558844089508,0.1228,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
2561,109.22435098069812,-0.4453504706738985,3.4,0.3921280801296234,0.1947,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
2369,109.22946179402136,-0.4452551983232189,3.4,0.4808481335639953,0.713,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
500,109.22662217613508,-0.4453992763681448,3.4,0.4386894106864929,0.466,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
3023,109.224953531626,-0.4456033813945054,3.39,0.3964670598506927,0.2199,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
286,109.22268472982188,-0.4450995998757511,3.39,0.5166500210762024,0.9237,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1884,109.22341061741498,-0.4450354359711831,3.39,0.4177878797054291,0.344,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
305,109.22549691112476,-0.4451186646550134,3.38,0.4817681610584259,0.7184,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1379,109.22745499328036,-0.4468195573991793,3.38,0.450069785118103,0.5325,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
690,109.22352458540034,-0.4457156295848201,3.38,0.4654032289981842,0.6223,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
1350,109.22454466288345,-0.4467705946960972,3.38,0.4883990883827209,0.7573,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1390,109.22525682481309,-0.4468351080345204,3.38,0.4365811645984649,0.4537,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
377,109.22827712191466,-0.4452135501872635,3.38,0.5012227296829224,0.8328,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1493,109.2288633292508,-0.4469991328701019,3.38,0.4070908427238464,0.2817,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1409,109.22505138348608,-0.446858036654248,3.38,0.5360836982727051,1.0,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
757,109.22589620586965,-0.4458035239654429,3.38,0.4394602179527282,0.4705,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
749,109.22594870834726,-0.4457943452589749,3.38,0.4633726477622986,0.6104,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
526,109.2229448639187,-0.4454512351637923,3.38,0.4290255606174469,0.4095,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1062,109.22390108183347,-0.4462809942104209,3.37,0.3942711055278778,0.2071,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
2879,109.22813096046936,-0.4455214285654571,3.37,0.3664509952068329,0.0457,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
1035,109.2291214479499,-0.446238602234647,3.37,0.4189306795597076,0.3507,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1339,109.22309748500084,-0.4467610509853013,3.36,0.4965601861476898,0.8053,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
215,109.22576171868232,-0.4450199207971785,3.35,0.4727126955986023,0.6652,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
776,109.22786381774247,-0.4458384690253023,3.35,0.4512515664100647,0.5394,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1579,109.2244920699103,-0.4471566222474346,3.35,0.4796484112739563,0.7059,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
4826,109.22927657517774,-0.4466200854609111,3.35,0.376783549785614,0.1056,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
2642,109.22681163317996,-0.4454016201325305,3.35,0.4143719971179962,0.3241,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3155,109.22726581068896,-0.4456705800881058,3.34,0.3800017833709717,0.1242,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
2574,109.22693033994972,-0.4453579895075517,3.34,0.3906404674053192,0.186,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
1767,109.23000284252524,-0.4449772873448641,3.34,0.4010488092899322,0.2465,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
1185,109.22720169925176,-0.4464977950905671,3.33,0.4800201058387756,0.7081,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1735,109.22822696562852,-0.4449561772941525,3.33,0.4283791482448578,0.4058,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
629,109.22745756526358,-0.4456108821220906,3.33,0.3987230956554413,0.233,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1039,109.22435989590292,-0.4462489357291617,3.33,0.4886996150016784,0.7591,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
637,109.22601265967656,-0.4456358083556225,3.33,0.3675004243850708,0.0518,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
2329,109.22851907453553,-0.4452365873709207,3.33,0.5138489007949829,0.9072,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
2174,109.226218209306,-0.4451602008930568,3.33,0.431299477815628,0.4228,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
543,109.22618389582355,-0.4454704038630688,3.32,0.3504188954830169,0.0,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
4083,109.22562676692812,-0.4461780098754624,3.32,0.4078187644481659,0.2859,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3661,109.22993869702938,-0.4459492691788289,3.32,0.3557212650775909,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
177,109.22821783349012,-0.4449630686773292,3.32,0.3991833031177521,0.2357,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
871,109.22623627678236,-0.4459690524852619,3.32,0.428234726190567,0.4049,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
789,109.2302537219177,-0.4458551329291987,3.32,0.3409176170825958,0.0,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1241,109.2310113777172,-0.4465929317031203,3.31,0.3862801194190979,0.1607,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Suspect,Critical,Priority Survey,False
3648,109.2256679102465,-0.4459436380763353,3.31,0.396495908498764,0.22,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
536,109.224344105338,-0.4454653619582095,3.31,0.4443807899951935,0.4992,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
674,109.229970714713,-0.4456942137976538,3.31,0.5229916572570801,0.9611,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3084,109.22623635598028,-0.4456381604617923,3.31,0.3982360959053039,0.2302,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
534,109.2265331385146,-0.4454635949239783,3.31,0.433376133441925,0.4349,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
4277,109.22388738502056,-0.4462855865969788,3.31,0.469151496887207,0.6443,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,True
916,109.22442386157608,-0.4460306546587433,3.31,0.5187926292419434,0.9363,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1521,109.22558090506656,-0.4470511857591847,3.31,0.432474136352539,0.4297,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1618,109.22599857670504,-0.4472512012983539,3.3,0.4595591425895691,0.5881,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
646,109.22562917501988,-0.4456540982326133,3.3,0.463952362537384,0.6138,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
1571,109.22440989947944,-0.4471405172210217,3.3,0.4288236498832702,0.4084,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
4577,109.22952541872948,-0.446463890970413,3.3,0.4277587532997131,0.4021,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
197,109.22580965755353,-0.4450038473820251,3.3,0.4474952220916748,0.5175,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1134,109.22943641008418,-0.4464064227522722,3.3,0.523029088973999,0.9613,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1214,109.22818778145545,-0.4465439917356386,3.3,0.5068321228027344,0.8658,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
4938,109.22299478543472,-0.4466851966827382,3.3,0.4622438549995422,0.6038,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,True
602,109.22603550347831,-0.4455622823383527,3.3,0.3986046612262726,0.2323,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
2176,109.23129476524606,-0.4451614287838913,3.29,0.4329297840595245,0.4323,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
3510,109.22900055784486,-0.4458663188214365,3.29,0.337639570236206,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
3775,109.22989759603912,-0.4460067058759344,3.29,0.3600150048732757,0.0084,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
246,109.22341061356552,-0.445051520975393,3.29,0.4083169996738434,0.2888,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
3178,109.23024691464316,-0.4456850891667178,3.29,0.426688402891159,0.3959,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
441,109.23033374600809,-0.445301366465719,3.29,0.4900633692741394,0.7671,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3483,109.22787066231486,-0.445852257864876,3.29,0.4300093650817871,0.4153,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
1295,109.22414294289096,-0.4466831783019447,3.29,0.3937198221683502,0.2039,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
4677,109.22233514667754,-0.4465287817921523,3.29,0.4397974610328674,0.4724,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
1583,109.22434598061814,-0.4471634802438586,3.29,0.4039242267608642,0.2633,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
5129,109.2257909701582,-0.4467846850149353,3.29,0.398630142211914,0.2325,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
5314,109.22519974772402,-0.4468833492116761,3.29,0.3225111365318298,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
1509,109.22251307091577,-0.4470274600272882,3.28,0.3796915709972381,0.1224,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1131,109.22864662354934,-0.4463993376259809,3.28,0.5040551424026489,0.8494,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3774,109.2292995481898,-0.4460065610173688,3.28,0.4947786033153534,0.7948,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1421,109.22428898415008,-0.4468762339905162,3.28,0.4353508055210113,0.4465,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
679,109.2230771962325,-0.4456994359017074,3.28,0.4483199417591095,0.5223,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
5755,109.22969416907478,-0.4471486958713522,3.27,0.4118823111057281,0.3096,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
2683,109.22998675836718,-0.4454207716151285,3.27,0.4454074501991272,0.5052,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
823,109.2234423687477,-0.4458925446737978,3.27,0.4462996423244476,0.5105,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1369,109.22578868422924,-0.4467984716241268,3.27,0.4501559734344482,0.533,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
365,109.22914223971314,-0.4451999722775682,3.27,0.4830432534217834,0.7258,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
799,109.2286855551285,-0.4458685403776893,3.27,0.4831831157207489,0.7267,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
2371,109.22585068430044,-0.4452566220204692,3.26,0.4839457869529724,0.7311,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
3143,109.2234355754261,-0.4456650550905875,3.26,0.4151390492916107,0.3286,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
4298,109.22301998748578,-0.4462968649221923,3.26,0.4131630063056946,0.317,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
636,109.22350862690035,-0.4456329028207785,3.26,0.5044612288475037,0.8518,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
744,109.2227872818336,-0.4457912797465418,3.26,0.4901756048202514,0.7678,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
2611,109.22425510411615,-0.4453780217227077,3.26,0.3680824339389801,0.0551,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
1172,109.22950715662655,-0.44646848227322,3.26,0.4354553520679474,0.4471,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
187,109.22734586664124,-0.4449835385133934,3.25,0.46012744307518,0.5914,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
1021,109.22832938389256,-0.4462108358189512,3.25,0.4399648606777191,0.4734,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1209,109.22413841295776,-0.4465361142378253,3.25,0.4917275011539459,0.7769,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
