DIVISI,BLOK_B,Blok,T_TANAM,N_BARIS,N_POKOK,OBJECTID,NDRE125,KlassNDRE12025,NDRE2_26,KLASSNDRE2_26,Ket,Longitude_SR,Latitude_SR,Drone_TreeID,Drone_Lon,Drone_Lat,Drone_Height_m,NDRE_Drone_Rel,NDRE_Drone_Abs,HS_Drone_Rel,HS_Drone_Abs
AME II,D010A,D10,2009,33,11,289001,0.38246033809107993,Stres Berat,0.3587361053318389,Stres Berat,Pokok Utama,109.23473552619089,-0.4466629286753604,2620,109.23474042,-0.44667329,3.98,0.421,0.421,Abnormal,Sub-Optimal
AME II,D010A,D10,2009,33,13,288990,0.4498189930178772,Stres Sedang,0.413229861252147,Stres Sedang,Pokok Utama,109.23485553670403,-0.44665749573751745,2788,109.23487427,-0.44663941,2.66,0.527,0.527,Abnormal,Good
AME II,D010A,D10,2009,33,14,288997,0.41761193004195035,Stres Sedang,0.41887604310834337,Stres Sedang,Pokok Utama,109.23490662572986,-0.44665469301147825,2788,109.23487427,-0.44663941,2.66,0.527,0.527,Abnormal,Good
AME II,D010A,D10,2009,33,15,288950,0.3782152601663582,Stres Berat,0.26081330784988055,Stres Sangat Berat,Mati Jan26,109.23499612606423,-0.4466281725837846,2073,109.2349888,-0.44661547,6.72,0.395,0.395,Healthy,Sub-Optimal
AME II,D010A,D10,2009,33,20,288908,0.3578694582156892,Stres Berat,0.3717500680452699,Stres Berat,Pokok Utama,109.23579048198737,-0.4466743997845226,1242,109.23581295,-0.44667219,9.24,0.435,0.435,Healthy,Moderate
AME II,D010A,D10,2009,34,1,289034,0.4254932509546411,Stres Sedang,0.42581870506907593,Stres Sedang,Pokok Utama,109.23369425445381,-0.44659471151110697,782,109.2336935,-0.44658939,10.52,0.435,0.435,Healthy,Moderate
AME II,D010A,D10,2009,34,3,289040,0.4332521900493805,Stres Sedang,0.4448601252892438,Stres Sedang,Pokok Utama,109.23384352883505,-0.44659292456541994,2731,109.23383677,-0.44660027,3.21,0.443,0.443,Abnormal,Moderate
AME II,D010A,D10,2009,34,4,289042,0.4281350778116327,Stres Sedang,0.431155676990656,Stres Sedang,Pokok Utama,109.23392452386828,-0.4465831777414844,2260,109.23391717,-0.44659215,5.89,0.456,0.456,Healthy,Moderate
AME II,D010A,D10,2009,34,6,289048,0.4869541386899152,Stres Sedang,0.4121973885005513,Stres Sedang,Pokok Utama,109.2340867647459,-0.44656667918495646,2457,109.23406134,-0.44657998,4.87,0.434,0.434,Healthy,Moderate
AME II,D010A,D10,2009,34,7,289056,0.4745847854289439,Stres Sedang,0.4316057113552796,Stres Sedang,Pokok Utama,109.2341905269243,-0.44656644384719474,1960,109.2341862,-0.44659312,7.12,0.511,0.511,Healthy,Good
AME II,D010A,D10,2009,34,9,289013,0.4629188229028116,Stres Sedang,0.44110913054845147,Stres Sedang,Pokok Utama,109.23433228154589,-0.44656993436388376,2723,109.23433129,-0.44653754,3.3,0.489,0.489,Healthy,Good
AME II,D010A,D10,2009,34,11,289006,0.4367963758125665,Stres Sedang,0.39676889085784267,Stres Berat,Pokok Utama,109.23453587552675,-0.4466090628656718,2873,109.23451137,-0.44660043,1.44,0.432,0.432,Healthy,Moderate
AME II,D010A,D10,2009,34,13,289003,0.3738814832662024,Stres Berat,0.3501610245486082,Stres Berat,Pokok Utama,109.23465154962297,-0.4465716022413726,2859,109.23465511,-0.44656701,1.71,0.434,0.434,Healthy,Moderate
AME II,D010A,D10,2009,34,15,288991,0.4351832210952306,Stres Sedang,0.39412325561192957,Stres Berat,Pokok Utama,109.23478913384116,-0.4465891436383695,2625,109.23479928,-0.44658061,3.97,0.446,0.446,Abnormal,Moderate
AME II,D010A,D10,2009,34,17,288998,0.4231291195159744,Stres Sedang,0.38459844063988047,Stres Berat,Pokok Utama,109.23491090737791,-0.44656985636069396,2235,109.23490033,-0.44656662,6.0,0.434,0.434,Healthy,Moderate
AME II,D010A,D10,2009,34,18,288953,0.35747576257409347,Stres Berat,0.32771372965809314,Stres Berat,Pokok Utama,109.23496921455444,-0.44658366101444824,2209,109.23496411,-0.44656618,6.11,0.398,0.398,Healthy,Sub-Optimal
AME II,D010A,D10,2009,34,25,288919,0.34850121718007115,Stres Berat,0.34368982666491293,Stres Berat,Pokok Utama,109.23550155429429,-0.4466479614814842,1864,109.23548958,-0.44667663,7.46,0.375,0.375,Suspect,Critical
AME II,D010A,D10,2009,34,29,288909,0.3711188769707941,Stres Berat,0.35304800800384917,Stres Berat,Pokok Utama,109.23579601079686,-0.4466181627582955,1234,109.23580848,-0.44658628,9.26,0.444,0.444,Healthy,Moderate
AME II,D010A,D10,2009,35,1,289035,0.3852900994496066,Stres Berat,0.4028788980240474,Stres Sedang,Pokok Utama,109.23372011325326,-0.4465184456484341,388,109.2336998,-0.44652382,11.94,0.434,0.434,Healthy,Moderate
AME II,D010A,D10,2009,35,2,289037,0.4122009211924018,Stres Sedang,0.40868809803233125,Stres Sedang,Pokok Utama,109.23379553303089,-0.446518623955276,462,109.23379099,-0.4464922,11.63,0.489,0.489,Healthy,Good
AME II,D010A,D10,2009,35,3,289041,0.40109765179257223,Stres Sedang,0.4366549150280751,Stres Sedang,Pokok Utama,109.23388718076706,-0.4465310494803012,2363,109.23389877,-0.44653066,5.36,0.429,0.429,Healthy,Sub-Optimal
AME II,D010A,D10,2009,35,4,289046,0.43223970284648333,Stres Sedang,0.4613375647591185,Stres Sedang,Pokok Utama,109.23396072382502,-0.4465133999966719,2655,109.23396524,-0.44652118,3.77,0.475,0.475,Abnormal,Good
AME II,D010A,D10,2009,35,5,289047,0.44956424237440085,Stres Sedang,0.41506861523479827,Stres Sedang,Pokok Utama,109.2340542147976,-0.44649959136908535,2835,109.23403037,-0.44652571,2.16,0.558,0.558,Healthy,Good
AME II,D010A,D10,2009,35,7,289055,0.46298565698414224,Stres Sedang,0.4198903559303313,Stres Sedang,Pokok Utama,109.23421706559897,-0.4465057266321886,2459,109.23422484,-0.44653435,4.87,0.388,0.388,Healthy,Critical
AME II,D010A,D10,2009,35,8,327310,0.3795173719268772,Stres Berat,0.3674429792898256,Stres Berat,Tamb,109.23430780016203,-0.44650163582729696,2673,109.23433174,-0.44650047,3.66,0.462,0.462,Healthy,Good
AME II,D010A,D10,2009,35,11,289007,0.40417324837481783,Stres Sedang,0.3997143931967903,Stres Berat,Pokok Utama,109.23452242083965,-0.446550356169717,2703,109.23454552,-0.44656834,3.44,0.459,0.459,Healthy,Moderate
AME II,D010A,D10,2009,35,12,289004,0.4161693923324387,Stres Sedang,0.38187730400403874,Stres Berat,Pokok Utama,109.23466107213845,-0.4465041357320903,2832,109.23465737,-0.44650416,2.18,0.474,0.474,Healthy,Good
AME II,D010A,D10,2009,35,14,288995,0.4128591215302204,Stres Sedang,0.3469385992392806,Stres Berat,Pokok Utama,109.23482135273764,-0.44652658300598846,2426,109.23484195,-0.4465449,5.03,0.439,0.439,Healthy,Moderate
AME II,D010A,D10,2009,35,16,289000,0.41789668041368244,Stres Sedang,0.38494528873905237,Stres Berat,Pokok Utama,109.23498072732733,-0.446540103728446,1698,109.23498568,-0.44651781,7.98,0.471,0.471,Healthy,Good
AME II,D010A,D10,2009,35,17,288963,0.4196681068783783,Stres Sedang,0.38037142720863326,Stres Berat,Pokok Utama,109.23504362977255,-0.44651373059407745,1537,109.23503553,-0.4465463,8.53,0.407,0.407,Healthy,Sub-Optimal
AME II,D010A,D10,2009,35,19,288939,0.3693289499747208,Stres Berat,0.3265594408016383,Stres Berat,Pokok Utama,109.23526330492905,-0.44653689667155777,1994,109.23526055,-0.44651426,7.02,0.385,0.385,Healthy,Critical
AME II,D010A,D10,2009,35,20,288932,0.45641524213129875,Stres Sedang,0.4114188424426211,Stres Sedang,Pokok Utama,109.23538800408286,-0.4465292701150679,2104,109.23538406,-0.44652333,6.56,0.371,0.371,Suspect,Critical
AME II,D010A,D10,2009,35,21,288934,0.4288064565003049,Stres Sedang,0.3821665193409486,Stres Berat,Pokok Utama,109.2354662823451,-0.44653274526587156,2567,109.23547075,-0.44650119,4.31,0.452,0.452,Healthy,Moderate
AME II,D010A,D10,2009,35,23,288916,0.3647917232552914,Stres Berat,0.32936060168773823,Stres Berat,Pokok Utama,109.23560138658578,-0.4465235341746768,1896,109.23558483,-0.44650032,7.34,0.425,0.425,Healthy,Sub-Optimal
AME II,D010A,D10,2009,36,1,289036,0.41550845601160774,Stres Sedang,0.4303872155873088,Stres Sedang,Pokok Utama,109.23371111241416,-0.4464362970308244,268,109.23370971,-0.44643114,12.67,0.429,0.429,Healthy,Sub-Optimal
AME II,D010A,D10,2009,36,2,289090,0.4118917878119751,Stres Sedang,0.4423024853161883,Stres Sedang,Pokok Utama,109.23384554678232,-0.4464481315432153,2087,109.23386825,-0.4464253,6.67,0.433,0.433,Healthy,Moderate
AME II,D010A,D10,2009,36,3,289083,0.3972218367788527,Stres Berat,0.4412046868255868,Stres Sedang,Pokok Utama,109.23391966888754,-0.44644694223314146,1357,109.23393786,-0.44646556,8.97,0.407,0.407,Healthy,Sub-Optimal
AME II,D010A,D10,2009,36,4,289082,0.4341151107279833,Stres Sedang,0.4418333928095051,Stres Sedang,Pokok Utama,109.23400765428202,-0.4464334044652845,2667,109.23403308,-0.44643664,3.7,0.491,0.491,Healthy,Good
AME II,D010A,D10,2009,36,5,289054,0.4677902835579836,Stres Sedang,0.4300357404204965,Stres Sedang,Pokok Utama,109.23409962809684,-0.4464307915830328,2847,109.2341274,-0.44642717,1.96,0.381,0.381,Healthy,Critical
AME II,D010A,D10,2009,36,6,289053,0.39631703970403587,Stres Berat,0.34733499766675974,Stres Berat,Pokok Utama,109.23419360298332,-0.4464481894969737,2653,109.23418624,-0.44642718,3.79,0.467,0.467,Healthy,Good
AME II,D010A,D10,2009,36,7,289059,0.4252857127485703,Stres Sedang,0.42669282220212484,Stres Sedang,Pokok Utama,109.23427532872755,-0.4464254589214479,2505,109.23428056,-0.44642992,4.6,0.463,0.463,Healthy,Good
AME II,D010A,D10,2009,36,10,289018,0.45988566548725135,Stres Sedang,0.43008830875359555,Stres Sedang,Pokok Utama,109.23450596737479,-0.4464479069268924,1364,109.23451141,-0.44644218,8.94,0.467,0.467,Healthy,Good
AME II,D010A,D10,2009,36,12,327311,0.39989610978670215,Stres Berat,0.37690264572855225,Stres Berat,Tamb,109.23470189470201,-0.4464415021263188,2905,109.23468477,-0.44646619,1.21,0.566,0.566,Healthy,Good
AME II,D010A,D10,2009,36,15,289030,0.4373854521864713,Stres Sedang,0.39982516388451667,Stres Berat,Pokok Utama,109.23492962608415,-0.44642466035688316,1137,109.23494933,-0.44640069,9.51,0.372,0.372,Suspect,Critical
AME II,D010A,D10,2009,36,18,288964,0.38863414885978204,Stres Berat,0.3772887693377076,Stres Berat,Pokok Utama,109.23515867543927,-0.44645226427718515,1856,109.23513346,-0.44644866,7.49,0.512,0.512,Healthy,Good
AME II,D010A,D10,2009,36,19,288938,0.37768314436997696,Stres Berat,0.3663259765722518,Stres Berat,Pokok Utama,109.23524661386125,-0.4464475985503165,2447,109.2352682,-0.44645909,4.91,0.461,0.461,Healthy,Good
AME II,D010A,D10,2009,36,20,288937,0.40100995593379923,Stres Sedang,0.3661924823936002,Stres Berat,Pokok Utama,109.23533026961555,-0.4464605384865136,2366,109.23532794,-0.44644554,5.33,0.429,0.429,Healthy,Sub-Optimal
AME II,D010A,D10,2009,36,25,289110,0.381206267116821,Stres Berat,0.3805258949134349,Stres Berat,Pokok Utama,109.23580642692457,-0.4464006867603104,1734,109.23580808,-0.44638959,7.87,0.41,0.41,Healthy,Sub-Optimal
AME II,D010A,D10,2009,37,1,289094,0.41431078472366073,Stres Sedang,0.41333170460157703,Stres Sedang,Pokok Utama,109.23371519139403,-0.44637261915325993,1026,109.23373756,-0.44638367,9.8,0.51,0.51,Healthy,Good
AME II,D010A,D10,2009,37,4,289077,0.4662554281061156,Stres Sedang,0.40305071479149696,Stres Sedang,Pokok Utama,109.2341405071558,-0.44636098511721445,2719,109.23415841,-0.44635845,3.32,0.535,0.535,Healthy,Good
AME II,D010A,D10,2009,37,5,289060,0.4481391457378326,Stres Sedang,0.40720340343262895,Stres Sedang,Pokok Utama,109.234230649899,-0.4463562765274676,2621,109.23421725,-0.44635982,3.98,0.471,0.471,Healthy,Good
AME II,D010A,D10,2009,37,6,289063,0.424023809517388,Stres Sedang,0.41714767215625526,Stres Sedang,Pokok Utama,109.23433681696119,-0.4463777801867718,2765,109.23432325,-0.44635125,2.85,0.478,0.478,Abnormal,Good
AME II,D010A,D10,2009,37,7,289067,0.4074783079112114,Stres Sedang,0.40167737300128614,Stres Sedang,Pokok Utama,109.23440504870447,-0.4463481800045175,506,109.2344014,-0.4463246,11.45,0.506,0.506,Healthy,Good
AME II,D010A,D10,2009,37,13,288959,0.4176536359297907,Stres Sedang,0.4044142572573545,Stres Sedang,Pokok Utama,109.23506305107705,-0.446379186483911,2187,109.23503916,-0.44638308,6.22,0.432,0.432,Healthy,Moderate
AME II,D010A,D10,2009,37,17,288971,0.4138680904230266,Stres Sedang,0.3691156548226978,Stres Berat,Pokok Utama,109.23532553583364,-0.4463809427620921,1894,109.23529068,-0.44638766,7.35,0.425,0.425,Healthy,Sub-Optimal
AME II,D010A,D10,2009,37,20,288974,0.4281940014149508,Stres Sedang,0.42472234394843683,Stres Sedang,Pokok Utama,109.23553911664618,-0.4463948717406128,1885,109.23553006,-0.44642118,7.39,0.438,0.438,Healthy,Moderate
AME II,D010A,D10,2009,37,21,288975,0.36340997885821846,Stres Berat,0.3582693972618274,Stres Berat,Pokok Utama,109.23561711410308,-0.4463780434945021,1946,109.23563787,-0.44635383,7.16,0.344,0.344,Suspect,Critical
AME II,D010A,D10,2009,37,22,288980,0.34104122070133147,Stres Berat,0.34054986798879966,Stres Berat,Pokok Utama,109.23568128297653,-0.44638245660354403,2298,109.23568592,-0.44636198,5.68,0.386,0.386,Healthy,Critical
AME II,D010A,D10,2009,37,24,289111,0.3438929244896304,Stres Berat,0.36193875370945783,Stres Berat,Pokok Utama,109.23580723121582,-0.44635028222521755,2399,109.23578788,-0.44633895,5.17,0.334,0.334,Suspect,Critical
AME II,D010A,D10,2009,38,1,289092,0.4116737089014785,Stres Sedang,0.40392078236591306,Stres Sedang,Pokok Utama,109.23375679165243,-0.44632960813511174,1502,109.23376857,-0.44632309,8.64,0.36,0.36,Suspect,Critical
AME II,D010A,D10,2009,38,3,289079,0.4144419728239116,Stres Sedang,0.4067768234281616,Stres Sedang,Pokok Utama,109.23400805730007,-0.4463142162445053,1365,109.23403132,-0.44629014,8.94,0.537,0.537,Healthy,Good
AME II,D010A,D10,2009,38,4,289081,0.462425459296736,Stres Sedang,0.4364680830193795,Stres Sedang,Pokok Utama,109.23410328798359,-0.4462976508209462,2536,109.23407533,-0.44631457,4.48,0.523,0.523,Healthy,Good
AME II,D010A,D10,2009,38,5,289072,0.4675169688273679,Stres Sedang,0.4112939627887938,Stres Sedang,Pokok Utama,109.23415904339174,-0.4463104067678737,2531,109.23416786,-0.44629289,4.49,0.526,0.526,Healthy,Good
AME II,D010A,D10,2009,38,8,289023,0.3555752037282318,Stres Berat,0.36705602482098293,Stres Berat,Pokok Utama,109.23459710862842,-0.4463017147405463,295,109.23461834,-0.44630114,12.45,0.59,0.59,Healthy,Good
AME II,D010A,D10,2009,38,10,289029,0.4425112252151196,Stres Sedang,0.43164369363453065,Stres Sedang,Pokok Utama,109.2348700097486,-0.44629943584767473,2461,109.23488019,-0.44630482,4.86,0.409,0.409,Healthy,Sub-Optimal
AME II,D010A,D10,2009,38,11,289031,0.45722084423896386,Stres Sedang,0.4204994084859135,Stres Sedang,Pokok Utama,109.23495634516787,-0.44630803760116006,2744,109.23492824,-0.44629895,3.12,0.394,0.394,Abnormal,Sub-Optimal
AME II,D010A,D10,2009,38,13,288966,0.42658442201711,Stres Sedang,0.42738960903258827,Stres Sedang,Pokok Utama,109.23510798449674,-0.44630750905628863,1259,109.23509263,-0.44628588,9.21,0.467,0.467,Healthy,Good
AME II,D010A,D10,2009,38,15,288970,0.4164994701012957,Stres Sedang,0.4104060809653267,Stres Sedang,Pokok Utama,109.23527247290417,-0.44631002476968124,2407,109.23527452,-0.44632797,5.14,0.386,0.386,Healthy,Critical
AME II,D010A,D10,2009,38,16,288977,0.43035139880579354,Stres Sedang,0.3688463631000554,Stres Berat,Pokok Utama,109.23537815667879,-0.44630925361545454,2063,109.23538098,-0.44627917,6.74,0.434,0.434,Healthy,Moderate
AME II,D010A,D10,2009,38,18,288978,0.3789878193972862,Stres Berat,0.3646817473301375,Stres Berat,Pokok Utama,109.23551350477145,-0.44629069483023126,2214,109.23550179,-0.44630723,6.09,0.537,0.537,Healthy,Good
AME II,D010A,D10,2009,38,19,288979,0.34820278541122973,Stres Berat,0.32480005259894157,Stres Berat,Pokok Utama,109.23562020586503,-0.44628799142998243,2523,109.23563205,-0.44628058,4.52,0.383,0.383,Healthy,Critical
AME II,D010A,D10,2009,39,2,289086,0.36492789679437376,Stres Berat,0.38267482300977046,Stres Berat,Pokok Utama,109.23378355940314,-0.4462348866648472,1298,109.23380407,-0.44623131,9.12,0.445,0.445,Healthy,Moderate
AME II,D010A,D10,2009,39,3,289087,0.4289847047679622,Stres Sedang,0.4384608620589805,Stres Sedang,Pokok Utama,109.23390096574043,-0.4462408164992546,1498,109.2339195,-0.44623495,8.64,0.431,0.431,Healthy,Moderate
AME II,D010A,D10,2009,39,4,289080,0.4616805100943531,Stres Sedang,0.44073264521395106,Stres Sedang,Pokok Utama,109.23407224218012,-0.4462550544832686,2550,109.23409645,-0.44626529,4.37,0.508,0.508,Healthy,Good
AME II,D010A,D10,2009,39,5,289073,0.4696048547511488,Stres Sedang,0.42257298039447155,Stres Sedang,Pokok Utama,109.23414028682174,-0.4462152004193251,1655,109.23416878,-0.44620653,8.15,0.471,0.471,Healthy,Good
AME II,D010A,D10,2009,39,6,289075,0.424685840810806,Stres Sedang,0.4250228863896144,Stres Sedang,Pokok Utama,109.23422272616938,-0.4462473618218146,1804,109.23424287,-0.44625628,7.65,0.455,0.455,Healthy,Moderate
AME II,D010A,D10,2009,39,7,289062,0.403917267147837,Stres Sedang,0.4465904524689612,Stres Sedang,Pokok Utama,109.2342893346121,-0.4462370788675032,1513,109.23427925,-0.44626488,8.61,0.399,0.399,Healthy,Sub-Optimal
AME II,D010A,D10,2009,39,10,289205,0.4351805320189318,Stres Sedang,0.401808341505703,Stres Sedang,Pokok Utama,109.23472993721899,-0.4462333104290647,2664,109.2347275,-0.44622068,3.73,0.529,0.529,Abnormal,Good
AME II,D010A,D10,2009,39,13,289193,0.40448598847898504,Stres Sedang,0.3826179157567382,Stres Berat,Pokok Utama,109.23499944653842,-0.4462458530621079,2781,109.23499787,-0.44627184,2.76,0.4,0.4,Abnormal,Sub-Optimal
AME II,D010A,D10,2009,39,15,289191,0.40956914138304046,Stres Sedang,0.4061730948012967,Stres Sedang,Pokok Utama,109.23508057134735,-0.44624204476542634,1245,109.23511016,-0.44625197,9.23,0.473,0.473,Healthy,Good
AME II,D010A,D10,2009,39,17,289108,0.388566981815312,Stres Berat,0.34032849092042194,Stres Berat,Pokok Utama,109.23534063476853,-0.4462345422264285,2211,109.23534281,-0.44626695,6.1,0.362,0.362,Suspect,Critical
AME II,D010A,D10,2009,39,18,289107,0.4551687072580102,Stres Sedang,0.40156575796829547,Stres Sedang,Pokok Utama,109.23542524761363,-0.4462230780680844,1931,109.23541647,-0.44624707,7.21,0.429,0.429,Healthy,Sub-Optimal
AME II,D010A,D10,2009,39,20,327314,0.3469589968168572,Stres Berat,0.32992091795953776,Stres Berat,Tamb,109.23555728428319,-0.4462363109157875,2432,109.23555346,-0.44620822,4.99,0.384,0.384,Healthy,Critical
AME II,D010A,D10,2009,39,21,289099,0.44815899793526714,Stres Sedang,0.41617999850587317,Stres Sedang,Pokok Utama,109.2356780190045,-0.4462151469225466,2684,109.23569988,-0.44623991,3.57,0.494,0.494,Abnormal,Good
AME II,D010A,D10,2009,40,5,289248,0.45188330490393996,Stres Sedang,0.42016487469367264,Stres Sedang,Pokok Utama,109.23408752574788,-0.4461593671412892,1260,109.23405201,-0.44616038,9.2,0.443,0.443,Healthy,Moderate
AME II,D010A,D10,2009,40,7,289070,0.38820781077471056,Stres Berat,0.3892603001778055,Stres Berat,Pokok Utama,109.23450370686291,-0.4461824233323938,1457,109.2344989,-0.44616185,8.71,0.364,0.364,Suspect,Critical
AME II,D010A,D10,2009,40,10,289199,0.40732617800841564,Stres Sedang,0.3625480426032899,Stres Berat,Pokok Utama,109.23486761036098,-0.44617175914672796,2754,109.23486764,-0.44617007,3.02,0.385,0.385,Abnormal,Critical
AME II,D010A,D10,2009,40,13,289188,0.401097373186171,Stres Sedang,0.41031183528552223,Stres Sedang,Pokok Utama,109.23512430353378,-0.446175129985284,1718,109.23510119,-0.4461638,7.94,0.348,0.348,Suspect,Critical
AME II,D010A,D10,2009,40,15,289217,0.3785306475842303,Stres Berat,0.34965569156058773,Stres Berat,Pokok Utama,109.2352530758039,-0.4461471278248235,2062,109.23526963,-0.44614169,6.75,0.501,0.501,Healthy,Good
AME II,D010A,D10,2009,40,16,289103,0.41008336702667386,Stres Sedang,0.39766670332263393,Stres Berat,Pokok Utama,109.23547684424874,-0.44617473585584344,1134,109.2354623,-0.44614716,9.52,0.489,0.489,Healthy,Good
AME II,D010A,D10,2009,40,18,289100,0.38896028477170164,Stres Berat,0.35669177205934227,Stres Berat,Pokok Utama,109.23563688935272,-0.4461792480732389,2281,109.2356168,-0.44618292,5.78,0.323,0.323,Suspect,Critical
AME II,D010A,D10,2009,40,19,289113,0.37497032556192844,Stres Berat,0.3472676775832715,Stres Berat,Pokok Utama,109.23571630495499,-0.4461671442169496,2456,109.23572729,-0.44616847,4.88,0.422,0.422,Healthy,Sub-Optimal
AME II,D010A,D10,2009,41,3,289238,0.3842940044971206,Stres Berat,0.3985586347262455,Stres Berat,Pokok Utama,109.23387256729627,-0.44609967491142366,1315,109.2338607,-0.44607307,9.06,0.437,0.437,Healthy,Moderate
AME II,D010A,D10,2009,41,4,289247,0.4015753192141672,Stres Sedang,0.42809480155606666,Stres Sedang,Pokok Utama,109.23405151412864,-0.44611746320291373,856,109.23405068,-0.44610296,10.3,0.403,0.403,Healthy,Sub-Optimal
AME II,D010A,D10,2009,41,5,289249,0.41146168698521796,Stres Sedang,0.39936704568884857,Stres Berat,Pokok Utama,109.2342280841716,-0.44608618730724514,874,109.23422719,-0.44611024,10.27,0.484,0.484,Healthy,Good
AME II,D010A,D10,2009,41,8,289210,0.38194433552761603,Stres Berat,0.41547084800896744,Stres Sedang,Pokok Utama,109.23464329873705,-0.44609809504938436,2578,109.23467498,-0.44608683,4.25,0.622,0.622,Healthy,Good
AME II,D010A,D10,2009,41,9,289212,0.4339318651652937,Stres Sedang,0.41620807154721945,Stres Sedang,Pokok Utama,109.23475722973947,-0.44606622072500296,2269,109.23478817,-0.44605431,5.85,0.407,0.407,Healthy,Sub-Optimal
AME II,D010A,D10,2009,41,11,289200,0.41183713752112977,Stres Sedang,0.38048622663350623,Stres Berat,Pokok Utama,109.23488220183714,-0.44610795897408784,2521,109.23489954,-0.44611944,4.53,0.427,0.427,Healthy,Sub-Optimal
AME II,D010A,D10,2009,41,16,289106,0.39956371786169276,Stres Berat,0.35107241741444434,Stres Berat,Pokok Utama,109.23536860762296,-0.44610370054701565,1189,109.23540303,-0.4460956,9.4,0.375,0.375,Suspect,Critical
AME II,D010A,D10,2009,41,17,289105,0.45857980961418987,Stres Sedang,0.4268460427876848,Stres Sedang,Pokok Utama,109.23542850018674,-0.4461027582614275,1189,109.23540303,-0.4460956,9.4,0.375,0.375,Suspect,Critical
AME II,D010A,D10,2009,41,20,289114,0.4040499414436658,Stres Sedang,0.36258917286361675,Stres Berat,Pokok Utama,109.23568311727985,-0.4460996239472039,1264,109.23566488,-0.44607396,9.2,0.446,0.446,Healthy,Moderate
AME II,D010A,D10,2009,41,21,289127,0.3887652929303941,Stres Berat,0.35959060581092456,Stres Berat,Pokok Utama,109.23576661411464,-0.4461123296138786,1393,109.23579781,-0.44612328,8.89,0.372,0.372,Suspect,Critical
AME II,D010A,D10,2009,42,1,289237,0.4154724639390047,Stres Sedang,0.434902617118144,Stres Sedang,Pokok Utama,109.23391026510828,-0.4459940737478097,1417,109.2339016,-0.44596683,8.8,0.508,0.508,Healthy,Good
AME II,D010A,D10,2009,42,3,289246,0.4334205505849889,Stres Sedang,0.3775728423464638,Stres Berat,Pokok Utama,109.234093909844,-0.4460271946368449,979,109.23406642,-0.44602022,9.95,0.446,0.446,Healthy,Moderate
AME II,D010A,D10,2009,42,4,289255,0.48050751989018425,Stres Sedang,0.4104067320440797,Stres Sedang,Pokok Utama,109.23415944841426,-0.4460207745804412,1340,109.23418544,-0.44602839,9.02,0.376,0.376,Suspect,Critical
AME II,D010A,D10,2009,42,5,289250,0.43724159832791115,Stres Sedang,0.4245466470389379,Stres Sedang,Pokok Utama,109.23424790177343,-0.4460375417476682,1048,109.23422631,-0.44602794,9.74,0.428,0.428,Healthy,Sub-Optimal
AME II,D010A,D10,2009,42,6,289261,0.37005989228665326,Stres Berat,0.3598875060023688,Stres Berat,Pokok Utama,109.23434408389942,-0.4460165102045127,977,109.2343368,-0.44603475,9.96,0.437,0.437,Healthy,Moderate
AME II,D010A,D10,2009,42,7,289296,0.40466439758233425,Stres Sedang,0.39237343067593855,Stres Berat,Pokok Utama,109.23442900973312,-0.44601828415465,1463,109.23440327,-0.4460194,8.71,0.522,0.522,Healthy,Good
AME II,D010A,D10,2009,42,8,289298,0.3944868831488651,Stres Berat,0.3827828983060419,Stres Berat,Pokok Utama,109.23452264516617,-0.44604289464936137,1579,109.23453038,-0.44600993,8.37,0.485,0.485,Healthy,Good
AME II,D010A,D10,2009,42,9,289213,0.4077284657295617,Stres Sedang,0.40115590765387055,Stres Sedang,Pokok Utama,109.2346254147358,-0.4460164226221529,1667,109.23459191,-0.4460113,8.08,0.556,0.556,Healthy,Good
AME II,D010A,D10,2009,42,10,289211,0.46514087445501623,Stres Sedang,0.4513098860955348,Stres Sedang,Pokok Utama,109.23471382765182,-0.44601452957639914,2813,109.23474237,-0.44602445,2.41,0.666,0.666,Abnormal,Good
AME II,D010A,D10,2009,42,11,289201,0.4139773775938109,Stres Sedang,0.3638045105256709,Stres Berat,Pokok Utama,109.234828349495,-0.44602882978082353,2204,109.23481783,-0.44601091,6.15,0.483,0.483,Healthy,Good
AME II,D010A,D10,2009,42,13,289186,0.3685852287242905,Stres Berat,0.3710605170727508,Stres Berat,Pokok Utama,109.235069032197,-0.4460156480670329,2423,109.2350671,-0.44599921,5.04,0.466,0.466,Healthy,Good
AME II,D010A,D10,2009,42,14,289178,0.32787904323273526,Stres Berat,0.3477687505468667,Stres Berat,Pokok Utama,109.23516013522892,-0.4460260387558114,1843,109.23517938,-0.44603315,7.54,0.443,0.443,Healthy,Moderate
AME II,D010A,D10,2009,42,15,289125,0.39710873380087186,Stres Berat,0.36367213441255813,Stres Berat,Pokok Utama,109.2353263509082,-0.44603653801077486,1832,109.23534331,-0.44601646,7.57,0.463,0.463,Healthy,Good
AME II,D010A,D10,2009,42,18,289115,0.41394026653794713,Stres Sedang,0.3780232067399782,Stres Berat,Pokok Utama,109.23564415082213,-0.4460517635547327,1264,109.23566488,-0.44607396,9.2,0.446,0.446,Healthy,Moderate
AME II,D010A,D10,2009,42,19,289130,0.4067594956898826,Stres Sedang,0.37882001786154545,Stres Berat,Pokok Utama,109.2357009623614,-0.4460242413626695,1609,109.23572732,-0.44604052,8.31,0.344,0.344,Suspect,Critical
