Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Height_Class,Health_Status,Health_Label,Action,Block_Name,Classification_Abs,Health_Status_Abs,Action_Abs,Was_Reclassified
1172,109.22331416651886,-0.4431059381132783,5.06,0.4818997681140899,0.7881,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
511,109.22329845011352,-0.4422402164236476,5.06,0.4867344796657562,0.8154,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2239,109.22375057554272,-0.4444572966194122,5.05,0.3346073627471924,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
975,109.22957405607362,-0.4428440665238695,5.05,0.3273169696331024,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
682,109.2302042304204,-0.4424388406949621,5.05,0.3899617195129394,0.2712,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
485,109.23046814203268,-0.4422190383621077,5.05,0.4472009837627411,0.5923,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1647,109.22248832611405,-0.4437149472459459,5.05,0.4436277151107788,0.5722,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
435,109.2247246687992,-0.4421672717013521,5.05,0.3549074232578277,0.0756,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1478,109.22904617896744,-0.4435104069942361,5.04,0.4363755583763122,0.5314,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
53,109.22967874540718,-0.4426104844747835,5.04,0.4456451535224914,0.5836,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
525,109.23115962743758,-0.4422558486170596,5.04,0.4686485826969147,0.7132,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1430,109.22514289770518,-0.4434522089748531,5.04,0.4267951250076294,0.4776,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1871,109.22247916027504,-0.4439966467561444,5.04,0.4577379822731018,0.6517,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
1531,109.23080901816972,-0.4435749590322517,5.03,0.4270686209201813,0.4791,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1892,109.22863434424728,-0.4440279077865633,5.03,0.4466758966445923,0.5894,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2492,109.22279061104358,-0.4447296048185108,5.03,0.4388025104999542,0.5451,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2269,109.22258367775936,-0.4444822067714038,5.02,0.4428851902484894,0.568,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2430,109.22308178282545,-0.4446563871304553,5.02,0.5101830959320068,0.9482,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1219,109.22835931761912,-0.4431621211476705,5.02,0.383737176656723,0.2364,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
534,109.22297999422754,-0.4422653325041188,5.02,0.3673159182071686,0.1447,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1249,109.22826604831003,-0.4431987429264995,5.02,0.4745534360408783,0.7466,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1823,109.22276123119666,-0.443932587807043,5.02,0.3824695944786072,0.2293,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2690,109.22797222046287,-0.4448705654467322,5.02,0.4253633320331573,0.4695,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2111,109.22897320106271,-0.4443051117278445,5.02,0.3741914927959442,0.1831,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2588,109.2230498994785,-0.4448166975086605,5.02,0.4722440838813782,0.7335,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1329,109.2230684549096,-0.4433165825695419,5.01,0.4975142180919647,0.8764,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1173,109.22423994628043,-0.4431061616295657,5.01,0.4944682717323303,0.8592,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
465,109.22622592740892,-0.4421974064592526,5.01,0.3674575090408325,0.1455,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
2459,109.22526998444798,-0.4446821100456424,5.01,0.4579729735851288,0.653,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
611,109.23085480347918,-0.4423428056609919,5.01,0.4210682809352875,0.4454,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1321,109.22324815275488,-0.4433120454729426,5.01,0.430360347032547,0.4976,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
797,109.22875296351116,-0.4426079716263018,5.01,0.4995678961277008,0.8881,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2203,109.2228862205132,-0.4444181528491545,5.0,0.4880243241786957,0.8227,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
683,109.22988577877942,-0.4424410544634092,5.0,0.3812611997127533,0.2225,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2324,109.22350489435154,-0.4445396864494992,4.99,0.4226743280887604,0.4544,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2337,109.22261323167577,-0.4445509216770835,4.99,0.4835136234760284,0.7972,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2652,109.22888435980624,-0.4448501735739795,4.99,0.4903666973114013,0.836,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
556,109.22728134221671,-0.4422869806191874,4.99,0.4054087400436401,0.3576,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
693,109.22834583668474,-0.4424590064632095,4.99,0.3554855287075043,0.0788,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
932,109.2292647167122,-0.4427890257258247,4.99,0.4959114491939544,0.8673,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2533,109.22799726618936,-0.4447675095862731,4.99,0.398663729429245,0.3198,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1418,109.22605503491783,-0.4434341070439166,4.98,0.3711053729057312,0.1659,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2129,109.2236732683088,-0.4443290233686116,4.98,0.4075264036655426,0.3695,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2210,109.22644376255964,-0.4444281749314757,4.98,0.4107875525951385,0.3878,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
519,109.223116477105,-0.4422470433369031,4.97,0.4099093377590179,0.3828,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
880,109.22821839602727,-0.4427131952448112,4.97,0.4241267740726471,0.4626,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1772,109.22238592950404,-0.4438729502616206,4.97,0.4619838893413543,0.6756,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1680,109.22280221795374,-0.4437516673168317,4.97,0.338597685098648,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
990,109.2285140622959,-0.4428735849650428,4.97,0.3930934965610504,0.2887,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
625,109.22924662110566,-0.4423607415583095,4.96,0.3781681656837463,0.2053,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2255,109.22269741315311,-0.444468492784789,4.96,0.4625729024410248,0.6789,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
676,109.22245451223218,-0.4424323946278075,4.96,0.3465974926948547,0.0293,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
486,109.22467233947036,-0.4422199350964926,4.96,0.4710630476474762,0.7268,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1745,109.22888460039732,-0.4438401663565491,4.96,0.3883643448352813,0.2622,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
1052,109.2250997950608,-0.4429666631887472,4.95,0.4180139601230621,0.4283,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2195,109.22996265060992,-0.4444038319874883,4.95,0.4596781134605407,0.6626,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
2372,109.22294532014902,-0.4445899365567057,4.95,0.4161974191665649,0.4181,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
563,109.22957873627642,-0.4422921133495958,4.94,0.394708514213562,0.2977,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
471,109.22479289941504,-0.4422039323041983,4.94,0.3614721000194549,0.1121,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
762,109.23060226831804,-0.4425488691603613,4.94,0.4209954142570495,0.445,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2148,109.22870705612648,-0.444350852795083,4.94,0.4274756014347076,0.4814,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2009,109.2281475333288,-0.4441789478056705,4.94,0.4123915731906891,0.3967,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2061,109.22406907653983,-0.444244379572035,4.93,0.3971418738365173,0.3113,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2542,109.22900948139753,-0.4447837860969466,4.93,0.4692940413951874,0.7169,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1240,109.22782704333464,-0.4431894761093833,4.93,0.457300454378128,0.6492,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1675,109.23018117404786,-0.4437442876607141,4.92,0.519293487071991,0.9999,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1746,109.22392814484732,-0.4438412597456613,4.92,0.454496294260025,0.6334,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1650,109.22981268711372,-0.4437167156737919,4.92,0.5284844636917114,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1657,109.23024486918392,-0.4437236905966523,4.92,0.4563166201114654,0.6437,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
85,109.22991295997022,-0.4429243073767878,4.92,0.4902039468288421,0.835,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
632,109.2290373517168,-0.4423675620690329,4.92,0.4691184461116791,0.7159,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1074,109.22930106218192,-0.4429951584486081,4.92,0.4021042585372925,0.3391,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2728,109.22325687170908,-0.4449014872695291,4.91,0.4650756418704986,0.693,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1208,109.22989470785666,-0.4431556199737635,4.91,0.5094940662384033,0.9443,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
491,109.23089122611168,-0.4422237204457072,4.91,0.5332382917404175,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
621,109.2291488117146,-0.442358427789081,4.91,0.4988874197006225,0.8842,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
586,109.22875075894572,-0.4423125268111381,4.91,0.4093387424945831,0.3796,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
874,109.22875066657753,-0.4427018719706354,4.91,0.465537965297699,0.6957,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2453,109.22516762595134,-0.4446797950036099,4.91,0.377758651971817,0.203,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2403,109.22394387975103,-0.4446268226536964,4.91,0.5018913149833679,0.9012,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1606,109.2234323136064,-0.4436693703936588,4.9,0.4171830117702484,0.4236,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
456,109.22488843664767,-0.4421947942656984,4.9,0.4024877846240997,0.3413,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1367,109.22550913575964,-0.4433675577055504,4.9,0.50187087059021,0.9011,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1255,109.2270422855194,-0.4432076091048282,4.9,0.4923295676708221,0.8471,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
715,109.22590740792027,-0.4424881931178019,4.9,0.4656770527362823,0.6964,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
492,109.22262061065,-0.4422240212066258,4.89,0.4063754081726074,0.363,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1302,109.22874370555766,-0.4432790172686024,4.89,0.4643389880657196,0.6889,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1383,109.2311093173933,-0.4433849390159816,4.89,0.3426816761493683,0.0076,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1487,109.22999243080368,-0.443522086258571,4.89,0.3982182443141937,0.3174,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2303,109.22876615772724,-0.4445157662008036,4.89,0.4910034239292145,0.8396,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1222,109.2230070756041,-0.4431654106687698,4.89,0.3943605124950409,0.2958,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1702,109.2312138567623,-0.4437834709430171,4.89,0.4582842588424682,0.6547,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
2223,109.2226291810066,-0.4444387028943548,4.89,0.5011726021766663,0.8972,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1342,109.22227232480186,-0.4433392927210872,4.88,0.4564561545848846,0.6444,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2413,109.2259228193007,-0.4446341725547026,4.88,0.4315992891788482,0.5046,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1731,109.22419428417322,-0.4438161312365146,4.88,0.3844483196735382,0.2404,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
945,109.227385853092,-0.4428046054358296,4.87,0.4046435356140136,0.3533,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
504,109.22537975007872,-0.4422361372602936,4.87,0.4216776490211487,0.4488,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1421,109.22490406382104,-0.4434361194804583,4.87,0.4737939536571502,0.7423,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1213,109.23107752607436,-0.4431581947695201,4.87,0.3625279664993286,0.118,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1621,109.2292827006332,-0.4436868144928007,4.87,0.4507664740085602,0.6124,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2005,109.2307110660438,-0.444172695452723,4.87,0.3813268840312958,0.2229,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
1053,109.22725160916116,-0.4429717623763982,4.87,0.4405482113361358,0.5549,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2473,109.22232431598276,-0.4447020086551345,4.86,0.4215040206909179,0.4479,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2221,109.22681452784929,-0.4444374256236792,4.86,0.5647097229957581,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2385,109.22728079073084,-0.4446047275935284,4.86,0.3684394359588623,0.151,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
1859,109.22812255855608,-0.4439842692524572,4.86,0.436676949262619,0.5331,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1369,109.22857308563285,-0.4433682965285223,4.86,0.4155365526676178,0.4144,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2361,109.2266598179587,-0.4445793845373873,4.85,0.3729380965232849,0.1761,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2328,109.22549748237276,-0.4445424591528384,4.85,0.4970618784427643,0.8739,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
679,109.22880077189494,-0.4424362131857208,4.85,0.4358285367488861,0.5283,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2559,109.22345479031866,-0.4447984735968535,4.84,0.4065624177455902,0.3641,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2339,109.22931661431964,-0.4445525433915636,4.84,0.3566681742668152,0.0854,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
2042,109.2284978189262,-0.4442225474083534,4.83,0.3978910744190216,0.3155,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2144,109.22646197940335,-0.4443457298712093,4.83,0.4547983705997467,0.6351,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2522,109.22921875577376,-0.4447563534659254,4.83,0.3555149435997009,0.079,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1112,109.22778613450843,-0.4430428893205676,4.83,0.4500710070133209,0.6085,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2294,109.22541560387825,-0.4445057951533923,4.83,0.4582185447216034,0.6544,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
2431,109.22491059651628,-0.4446568301616315,4.83,0.3970758318901062,0.311,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1615,109.22265438371518,-0.4436783432898429,4.83,0.3907260000705719,0.2754,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1599,109.22611184707284,-0.4436608567385195,4.83,0.5269237756729126,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
561,109.22481107588742,-0.442290966594202,4.82,0.4260843694210052,0.4736,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
588,109.2308479865764,-0.4423130305355361,4.82,0.3591321110725403,0.0991,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1595,109.22821817175998,-0.4436567844154369,4.82,0.5260685086250305,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1905,109.22615497147387,-0.4440547923055005,4.82,0.4354983270168304,0.5265,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
698,109.22532055434856,-0.4424674394208674,4.81,0.3936717808246612,0.2919,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1263,109.2232777449466,-0.4432204422649456,4.81,0.3432541191577911,0.0107,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
476,109.22293678910692,-0.442210355883111,4.81,0.4906427264213562,0.8375,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2506,109.22290888916604,-0.4447433750455569,4.81,0.415236622095108,0.4127,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
526,109.22871437705194,-0.442259841955657,4.81,0.4571044147014618,0.6481,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1323,109.22429903791672,-0.4433122993126509,4.8,0.5070239901542664,0.9303,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2010,109.22869117449304,-0.4441790790337603,4.8,0.3219918608665466,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
690,109.22785906249077,-0.4424565991314457,4.8,0.4179244041442871,0.4278,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2251,109.22261780122456,-0.4444661832342478,4.79,0.4259926378726959,0.4731,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2662,109.22674391375816,-0.4448565267299768,4.79,0.5140125155448914,0.97,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
888,109.22913735045724,-0.4427294481683534,4.79,0.4151148200035095,0.412,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1144,109.22298889975522,-0.443076086192942,4.79,0.3769653141498565,0.1986,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
1867,109.22416012243713,-0.4439924730009545,4.79,0.3818211853504181,0.2257,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
1933,109.22561132232887,-0.444091305113964,4.78,0.5372375845909119,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1710,109.2289460268379,-0.4437943758484351,4.78,0.5173079371452332,0.9887,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1527,109.22837059393991,-0.4435697910863238,4.78,0.3776082396507263,0.2021,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
