Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Health_Status,Health_Label,Action,Block_Name,Tilt_Offset_m,Tilt_Direction,Tilt_Angle_deg,Tilt_Status,Crown_Ellipticity,Crown_Px,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Status
1873,109.22754553218776,-0.4503539064709475,3.65,0.5601061582565308,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.17,NW,2.66,Tegak,1.816,4638,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
6086,109.22656775259344,-0.4498428326817824,3.65,0.3500984609127044,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
6189,109.22851672316295,-0.4498982871141418,3.65,0.4724520742893219,0.6241,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
368,109.22764387289592,-0.4480700646453597,3.64,0.5160344839096069,0.8676,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.16,S,2.52,Tegak,1.644,2614,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1251,109.22386611214304,-0.449436711217822,3.64,0.5068615078926086,0.8162,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.266,N,4.18,Tegak,1.492,7343,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1518,109.22738873509007,-0.4498476150223314,3.64,0.4384360313415527,0.4351,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.265,SW,4.16,Tegak,1.064,8679,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1965,109.22794576818026,-0.4504456340026522,3.64,0.4660678803920746,0.5886,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.019,SE,0.31,Tegak,1.876,5512,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4075,109.22855791366588,-0.4488399756478745,3.64,0.3980714976787567,0.212,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
4404,109.22835546790846,-0.4490163131718694,3.64,0.3818027079105377,0.1225,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
195,109.22686160957012,-0.4478247651621391,3.63,0.4207254946231842,0.3371,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.096,W,1.51,Tegak,1.381,1467,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
321,109.22614975124192,-0.4479757803245735,3.63,0.4663305878639221,0.59,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.212,N,3.34,Tegak,1.479,4352,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
387,109.2284830426284,-0.4481023393741616,3.63,0.4632701873779297,0.573,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.126,NE,2.0,Tegak,1.231,5194,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
802,109.22887858944097,-0.4487804946228286,3.63,0.3950123488903045,0.1952,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.155,S,2.44,Tegak,1.217,8901,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
861,109.22383441399695,-0.4488548571796339,3.63,0.4328995048999786,0.4044,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.203,S,3.21,Tegak,2.189,4178,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
923,109.23114364759132,-0.4489528522321444,3.63,0.4836813509464264,0.6867,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.323,E,5.08,Tegak,1.286,5328,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1047,109.2256809864741,-0.4491439412375437,3.63,0.4939179122447967,0.7438,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.226,W,3.56,Tegak,1.246,4342,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1247,109.23085925939694,-0.4494246758246454,3.63,0.4656163156032562,0.5861,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.158,NE,2.5,Tegak,1.342,6325,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4026,109.2310549869183,-0.4488153860914411,3.63,0.5062981843948364,0.8131,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
6915,109.2277434102878,-0.4502577439154254,3.63,0.394374817609787,0.1917,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
622,109.2259176585928,-0.4484957208114839,3.62,0.3495166897773742,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.263,SE,4.16,Tegak,1.841,1947,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
713,109.22495336428788,-0.4486512553494062,3.62,0.4690831005573272,0.6054,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.348,W,5.5,Tegak,1.133,9271,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1173,109.2280347348058,-0.4493140309167925,3.62,0.4879515171051025,0.7105,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.229,E,3.62,Tegak,1.009,10764,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1605,109.2296060428747,-0.4499810200111357,3.62,0.5300787091255188,0.9464,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.294,W,4.64,Tegak,1.454,7556,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3257,109.22763243142631,-0.4483632763362946,3.62,0.444448173046112,0.4685,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
4189,109.22618364184132,-0.4488989553164713,3.62,0.4707704186439514,0.6147,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
6092,109.22557847810374,-0.4498471719893924,3.62,0.4982509613037109,0.7681,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
6178,109.22791178857145,-0.4498935577165461,3.62,0.3890411555767059,0.1623,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
803,109.2297473320693,-0.4487807063916498,3.61,0.4761157035827636,0.6445,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.362,SE,5.73,Tegak,1.586,6343,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
816,109.2252307806927,-0.4487956394277623,3.61,0.4529204666614532,0.5155,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.141,SE,2.24,Tegak,1.054,6972,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1073,109.22416864124412,-0.449180223108473,3.61,0.4593857526779175,0.5514,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.068,SE,1.08,Tegak,1.233,4993,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1543,109.22359537458442,-0.4498879193312358,3.61,0.4166487455368042,0.3145,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.381,W,6.02,Tegak,1.434,3831,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
2680,109.22582452374157,-0.448051295322366,3.61,0.4897446036338806,0.7205,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
572,109.22512398760216,-0.4484061883866301,3.6,0.5884280800819397,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.196,NW,3.12,Tegak,1.3,7788,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2147,109.22876511588976,-0.4477977397000092,3.6,0.1791275441646576,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
441,109.22365946168604,-0.4481905017760317,3.59,0.4786155819892883,0.6585,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.165,NE,2.62,Tegak,1.384,9573,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
557,109.2281941522642,-0.4483840298942202,3.59,0.4998011887073517,0.7767,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.166,NW,2.66,Tegak,1.379,9464,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
585,109.23103006318892,-0.4484305353089835,3.59,0.4541536271572113,0.5223,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.222,E,3.54,Tegak,1.098,7282,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
771,109.22644748836775,-0.4487317959848184,3.59,0.4094619154930115,0.2749,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.106,N,1.7,Tegak,1.276,9650,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
784,109.22826683719884,-0.4487551473090011,3.59,0.5066133141517639,0.8148,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.76,NE,11.95,Miring Ringan,1.836,5817,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1352,109.2309820269182,-0.449587348467995,3.59,0.505509614944458,0.8087,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.322,E,5.12,Tegak,1.844,6020,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4525,109.22779372766766,-0.4490757352676007,3.59,0.3986727893352508,0.2153,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
835,109.22717293528576,-0.4488167303428881,3.58,0.4514554738998413,0.5073,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.022,N,0.35,Tegak,2.331,6165,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
871,109.22615635596,-0.4488806227614154,3.58,0.5160013437271118,0.8674,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.218,S,3.48,Tegak,1.193,10398,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
931,109.22838731710743,-0.4489727969019191,3.58,0.4083070456981659,0.2685,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.107,NE,1.72,Tegak,1.942,6664,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1465,109.22428676018032,-0.449755226227401,3.58,0.4437856674194336,0.4648,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.193,SW,3.08,Tegak,1.313,8802,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1467,109.23026106501324,-0.4497589781402546,3.58,0.4840393960475921,0.6887,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.27,NW,4.32,Tegak,1.748,4702,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1491,109.23107976667777,-0.4497981206131616,3.58,0.4558449983596802,0.5317,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.411,NE,6.55,Tegak,2.298,2890,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
551,109.22708434820144,-0.4483745963968661,3.57,0.5771322250366211,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.193,S,3.1,Tegak,1.466,6964,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1167,109.23080243312543,-0.4493055433779122,3.57,0.4496084451675415,0.4971,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.173,NE,2.78,Tegak,1.107,10690,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1231,109.2312458801725,-0.4493949904578441,3.57,0.459482342004776,0.5519,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.132,W,2.13,Tegak,1.353,5177,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1648,109.22523502655902,-0.4500486725737799,3.57,0.4884179830551147,0.7131,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.337,W,5.39,Tegak,1.187,4991,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
5083,109.23067506760408,-0.4493490364153324,3.57,0.3607750833034515,0.007,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1732,109.22300856747418,-0.4501626633285143,3.56,0.4204209744930267,0.3354,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.152,SE,2.45,Tegak,1.607,8257,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
4708,109.2283645282758,-0.4491675041579594,3.56,0.592484176158905,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
366,109.22427352239316,-0.4480669520853564,3.55,0.4380510151386261,0.433,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.167,N,2.7,Tegak,1.349,6580,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
455,109.23021822716846,-0.4482127172867568,3.55,0.4684805870056152,0.602,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.329,N,5.29,Tegak,2.186,4210,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
924,109.23059783967922,-0.4489550099913571,3.55,0.5105305910110474,0.8368,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.409,S,6.57,Tegak,1.189,8733,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1684,109.22809367600011,-0.4500928964618538,3.55,0.4725451171398163,0.6246,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.306,SE,4.93,Tegak,1.742,5064,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1793,109.22633796620572,-0.450227620174592,3.55,0.4487229287624359,0.4922,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.128,W,2.07,Tegak,1.434,5867,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
2094,109.22783043324034,-0.447751697458731,3.55,0.3435075581073761,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
3600,109.2229611959946,-0.4485637205730942,3.55,0.503980815410614,0.8001,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3673,109.22396637717274,-0.4486051994957251,3.55,0.4413630664348602,0.4513,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
4083,109.2223175330363,-0.4488453231270925,3.55,0.4011127352714538,0.2288,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
402,109.23052526019129,-0.448144069739846,3.54,0.5015483498573303,0.7865,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.302,N,4.88,Tegak,1.271,5067,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
595,109.22888776665336,-0.4484460488684414,3.54,0.4605463743209839,0.5579,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.217,NW,3.51,Tegak,1.434,7092,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1520,109.22968794541488,-0.4498504678081204,3.54,0.4918935894966125,0.7325,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.137,NE,2.21,Tegak,1.3,7104,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1541,109.22483935674036,-0.4498859334592299,3.54,0.4396985173225403,0.4421,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.205,SW,3.31,Tegak,1.249,4196,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1777,109.2304701823699,-0.4502103052979043,3.54,0.5147765278816223,0.8605,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.194,E,3.13,Tegak,1.275,3795,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
5295,109.22803470167844,-0.4494514752250035,3.54,0.3129357993602752,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
5463,109.22775950323714,-0.4495384560412535,3.54,0.3737232089042663,0.0781,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
272,109.23137132142983,-0.4478945845357699,3.53,0.3285416066646576,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.45,W,7.27,Tegak,3.846,1889,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
896,109.23088439568284,-0.4489253001663618,3.53,0.439300000667572,0.4399,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.547,N,8.81,Miring Ringan,1.418,3396,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1333,109.22901257830738,-0.44956396031097,3.53,0.4578074514865875,0.5426,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.654,SE,10.5,Miring Ringan,1.301,10852,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
6415,109.2264926638604,-0.4500100380833604,3.53,0.4796550273895263,0.6642,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
818,109.22866253653564,-0.4487987678557291,3.52,0.3947690725326538,0.1938,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.05,E,0.81,Tegak,1.658,5388,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
937,109.22594255712248,-0.4489836536571016,3.52,0.5224571824073792,0.9036,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.475,SE,7.69,Tegak,1.408,3466,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3482,109.22237902068868,-0.4484948562486814,3.52,0.4326547384262085,0.4031,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
4001,109.22925610086156,-0.4488012033207203,3.52,0.3792887330055237,0.1087,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
470,109.22580628335471,-0.4482460034204901,3.51,0.3630876839160919,0.0197,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.047,SE,0.77,Tegak,1.637,5765,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1345,109.22621076693748,-0.4495838921058016,3.51,0.4680617749691009,0.5997,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.186,SE,3.04,Tegak,1.254,1244,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1617,109.227441005594,-0.4499965257691069,3.51,0.5587493181228638,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.36,S,5.85,Tegak,1.306,3514,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4968,109.22396393712732,-0.4492924189593628,3.51,0.4173493981361389,0.3184,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
570,109.22838290595764,-0.4484024018040181,3.5,0.4258467555046081,0.3654,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.167,SE,2.74,Tegak,1.524,4620,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
956,109.22485321264888,-0.4490131669558562,3.5,0.461633026599884,0.5639,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.318,NW,5.19,Tegak,1.316,9655,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
983,109.22402312245764,-0.4490587786187301,3.5,0.4752813577651977,0.6399,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.162,W,2.65,Tegak,1.24,2164,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1020,109.22752763875968,-0.4491100313709002,3.5,0.4440740644931793,0.4664,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.232,N,3.8,Tegak,1.898,4639,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1049,109.2266134039092,-0.4491487505927371,3.5,0.4630637764930725,0.5719,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.294,W,4.81,Tegak,1.4,4905,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1126,109.23125501112918,-0.4492529666423558,3.5,0.4505282044410705,0.5022,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.11,W,1.81,Tegak,1.218,8597,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1501,109.22858042050758,-0.4498158360725595,3.5,0.4310557246208191,0.3942,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.307,S,5.02,Tegak,1.342,3624,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1565,109.22879189356212,-0.4499281339971484,3.5,0.452241837978363,0.5117,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.133,NE,2.18,Tegak,1.262,3285,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1922,109.23039963474014,-0.4504072918296612,3.5,0.4849768280982971,0.6939,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.382,SW,6.23,Tegak,1.884,3434,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1972,109.22276288471508,-0.4504535260044409,3.5,0.4849975109100342,0.694,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.18,SW,2.94,Tegak,1.098,3161,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3342,109.22763014511058,-0.4484136720173073,3.5,0.4406728148460388,0.4475,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
319,109.22886058970424,-0.4479741498811641,3.49,0.5315312743186951,0.9545,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.494,E,8.06,Tegak,1.315,1370,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
671,109.2257857362028,-0.4485758643642923,3.49,0.4655491709709167,0.5857,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.316,NW,5.18,Tegak,1.637,6338,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
903,109.22694548788331,-0.44893350242397,3.49,0.4022164344787597,0.2349,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.257,W,4.22,Tegak,1.903,3647,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
970,109.22256537293022,-0.449037805255215,3.49,0.3794487714767456,0.1095,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.193,NW,3.16,Tegak,1.142,8017,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1577,109.2301245684924,-0.4499444948486948,3.49,0.5062033534049988,0.8125,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.568,SW,9.24,Miring Ringan,1.981,1702,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1618,109.22567395759889,-0.4499983839214516,3.49,0.5798165798187256,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.35,NE,5.73,Tegak,1.751,1583,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2531,109.2288651386435,-0.447971860248683,3.49,0.4953826367855072,0.752,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
497,109.22819644904033,-0.4482901101626398,3.48,0.3936842381954193,0.1879,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.213,SE,3.5,Tegak,1.169,8692,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
522,109.2267909878683,-0.4483310008505822,3.48,0.4931955337524414,0.7398,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.137,NW,2.25,Tegak,1.175,10135,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
529,109.22855348484148,-0.4483428841492722,3.48,0.4454376995563507,0.4739,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.256,NE,4.2,Tegak,2.556,4909,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
561,109.22520813649906,-0.4483901737844692,3.48,0.4177636504173279,0.3207,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.321,S,5.27,Tegak,1.332,6420,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
762,109.2230680474311,-0.4487103535744727,3.48,0.5196893215179443,0.8881,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.259,NW,4.25,Tegak,1.575,5305,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
991,109.22316802486289,-0.4490700230357451,3.48,0.4493712186813354,0.4958,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.475,SW,7.77,Tegak,1.158,11296,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1008,109.22700685244216,-0.4490938690202287,3.48,0.4830507040023803,0.6832,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.311,E,5.1,Tegak,1.315,5051,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1138,109.22856463310872,-0.4492683455295987,3.48,0.373321533203125,0.0759,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.601,E,9.8,Miring Ringan,1.911,3865,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1802,109.22775023674237,-0.4502417104187131,3.48,0.3890516459941864,0.1623,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.117,W,1.92,Tegak,1.578,5076,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
