Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Reclassified,Was_TBM
697,109.23845331,-0.42533091,9.49,0.509,TM,Healthy,,D004A,0.509,Healthy,Good,None,D04,original,False
698,109.23927666,-0.42296861,9.47,0.473,TM,Healthy,,D004A,0.473,Healthy,Good,None,D04,original,False
699,109.23945922,-0.42601434,9.47,0.343,TM,Suspect,Circle_5m,D004A,0.343,Suspect,Critical,Priority Survey,D04,original,False
700,109.23886614,-0.4308911,9.47,0.477,TM,Healthy,,D004A,0.477,Healthy,Good,None,D04,original,False
701,109.23945507,-0.4284668,9.46,0.443,TM,Healthy,,D004A,0.443,Normal,Moderate,Routine,D04,original,False
702,109.24053917,-0.42699078,9.46,0.376,TM,Suspect,Circle_5m,D004A,0.376,Suspect,Critical,Priority Survey,D04,original,False
703,109.23963859,-0.43118879,9.45,0.235,TM,Suspect,Circle_5m,D004A,0.235,Suspect,Critical,Priority Survey,D04,original,False
704,109.23897011,-0.42796119,9.44,0.504,TM,Healthy,,D004A,0.504,Healthy,Good,None,D04,original,False
705,109.2387044,-0.42914847,9.44,0.482,TM,Healthy,,D004A,0.482,Healthy,Good,None,D04,original,False
706,109.23988857,-0.42807037,9.43,0.392,TM,Healthy,,D004A,0.392,Abnormal,Sub-Optimal,Monitor,D04,original,False
707,109.2401928,-0.42338028,9.43,0.442,TM,Healthy,,D004A,0.442,Normal,Moderate,Routine,D04,original,False
708,109.23887918,-0.42885778,9.43,0.445,TM,Healthy,,D004A,0.445,Normal,Moderate,Routine,D04,original,False
709,109.23954738,-0.42741196,9.42,0.386,TM,Healthy,,D004A,0.386,Suspect,Critical,Priority Survey,D04,original,False
710,109.23854345,-0.42986057,9.42,0.471,TM,Healthy,,D004A,0.471,Healthy,Good,None,D04,original,False
711,109.23933761,-0.42751364,9.41,0.456,TM,Healthy,,D004A,0.456,Normal,Moderate,Routine,D04,original,False
712,109.23956937,-0.42749697,9.4,0.39,TM,Healthy,,D004A,0.39,Abnormal,Sub-Optimal,Monitor,D04,original,False
713,109.23920942,-0.42832794,9.4,0.416,TM,Healthy,,D004A,0.416,Abnormal,Sub-Optimal,Monitor,D04,original,False
714,109.23931784,-0.42950084,9.4,0.447,TM,Healthy,,D004A,0.447,Normal,Moderate,Routine,D04,original,False
715,109.24002265,-0.42901087,9.4,0.511,TM,Healthy,,D004A,0.511,Healthy,Good,None,D04,original,False
716,109.23837442,-0.43054192,9.39,0.416,TM,Healthy,,D004A,0.416,Abnormal,Sub-Optimal,Monitor,D04,original,False
717,109.24040879,-0.4275365,9.39,0.441,TM,Healthy,,D004A,0.441,Normal,Moderate,Routine,D04,original,False
718,109.23842182,-0.42949204,9.37,0.551,TM,Healthy,,D004A,0.551,Healthy,Good,None,D04,original,False
719,109.24008374,-0.42895572,9.37,0.497,TM,Healthy,,D004A,0.497,Healthy,Good,None,D04,original,False
720,109.23846199,-0.42864065,9.37,0.528,TM,Healthy,,D004A,0.528,Healthy,Good,None,D04,original,False
721,109.23960888,-0.42755124,9.36,0.426,TM,Healthy,,D004A,0.426,Abnormal,Sub-Optimal,Monitor,D04,original,False
722,109.23924356,-0.4283085,9.36,0.458,TM,Healthy,,D004A,0.458,Normal,Moderate,Routine,D04,original,False
723,109.23931657,-0.43112497,9.36,0.533,TM,Healthy,,D004A,0.533,Healthy,Good,None,D04,original,False
724,109.23889079,-0.43114838,9.36,0.458,TM,Healthy,,D004A,0.458,Normal,Moderate,Routine,D04,original,False
725,109.24056946,-0.42411285,9.35,0.352,TM,Suspect,Circle_5m,D004A,0.352,Suspect,Critical,Priority Survey,D04,original,False
726,109.2384646,-0.42304484,9.35,0.421,TM,Healthy,,D004A,0.421,Abnormal,Sub-Optimal,Monitor,D04,original,False
727,109.24022721,-0.43008207,9.35,0.507,TM,Healthy,,D004A,0.507,Healthy,Good,None,D04,original,False
728,109.2404777,-0.43064098,9.35,0.543,TM,Healthy,,D004A,0.543,Healthy,Good,None,D04,original,False
729,109.23850075,-0.42997812,9.35,0.479,TM,Healthy,,D004A,0.479,Healthy,Good,None,D04,original,False
730,109.23886586,-0.4281895,9.35,0.489,TM,Healthy,,D004A,0.489,Healthy,Good,None,D04,original,False
731,109.23932574,-0.42836323,9.34,0.456,TM,Healthy,,D004A,0.456,Normal,Moderate,Routine,D04,original,False
732,109.24019553,-0.43115049,9.34,0.397,TM,Healthy,,D004A,0.397,Abnormal,Sub-Optimal,Monitor,D04,original,False
733,109.23851938,-0.42906614,9.34,0.405,TM,Healthy,,D004A,0.405,Abnormal,Sub-Optimal,Monitor,D04,original,False
734,109.23987067,-0.42778325,9.33,0.363,TM,Suspect,Circle_5m,D004A,0.363,Suspect,Critical,Priority Survey,D04,original,False
735,109.23993554,-0.42890505,9.32,0.434,TM,Healthy,,D004A,0.434,Normal,Moderate,Routine,D04,original,False
736,109.23896161,-0.42978245,9.31,0.506,TM,Healthy,,D004A,0.506,Healthy,Good,None,D04,original,False
737,109.23851772,-0.42846387,9.31,0.494,TM,Healthy,,D004A,0.494,Healthy,Good,None,D04,original,False
738,109.2404496,-0.42781549,9.31,0.439,TM,Healthy,,D004A,0.439,Normal,Moderate,Routine,D04,original,False
739,109.23929457,-0.42520541,9.31,0.436,TM,Healthy,,D004A,0.436,Normal,Moderate,Routine,D04,original,False
740,109.23848352,-0.42875641,9.3,0.473,TM,Healthy,,D004A,0.473,Healthy,Good,None,D04,original,False
741,109.23895106,-0.42287901,9.29,0.408,TM,Healthy,,D004A,0.408,Abnormal,Sub-Optimal,Monitor,D04,original,False
742,109.23988634,-0.42998432,9.28,0.472,TM,Healthy,,D004A,0.472,Healthy,Good,None,D04,original,False
743,109.2384335,-0.42553573,9.28,0.493,TM,Healthy,,D004A,0.493,Healthy,Good,None,D04,original,False
744,109.23873161,-0.42998677,9.28,0.434,TM,Healthy,,D004A,0.434,Normal,Moderate,Routine,D04,original,False
745,109.23844202,-0.4255823,9.26,0.386,TM,Healthy,,D004A,0.386,Suspect,Critical,Priority Survey,D04,original,False
746,109.2386713,-0.43052572,9.26,0.444,TM,Healthy,,D004A,0.444,Normal,Moderate,Routine,D04,original,False
747,109.24035231,-0.42905164,9.24,0.465,TM,Healthy,,D004A,0.465,Healthy,Good,None,D04,original,False
748,109.23858702,-0.42984295,9.24,0.534,TM,Healthy,,D004A,0.534,Healthy,Good,None,D04,original,False
749,109.23860109,-0.42921356,9.24,0.462,TM,Healthy,,D004A,0.462,Healthy,Good,None,D04,original,False
750,109.23906337,-0.42868555,9.24,0.438,TM,Healthy,,D004A,0.438,Normal,Moderate,Routine,D04,original,False
751,109.23893516,-0.42959254,9.23,0.432,TM,Healthy,,D004A,0.432,Normal,Moderate,Routine,D04,original,False
752,109.23892534,-0.42930678,9.23,0.426,TM,Healthy,,D004A,0.426,Abnormal,Sub-Optimal,Monitor,D04,original,False
753,109.23844358,-0.42466308,9.23,0.391,TM,Healthy,,D004A,0.391,Abnormal,Sub-Optimal,Monitor,D04,original,False
754,109.24011421,-0.42926726,9.21,0.359,TM,Suspect,Circle_5m,D004A,0.359,Suspect,Critical,Priority Survey,D04,original,False
755,109.23879063,-0.43115016,9.19,0.511,TM,Healthy,,D004A,0.511,Healthy,Good,None,D04,original,False
756,109.23903066,-0.42440594,9.18,0.378,TM,Suspect,Circle_5m,D004A,0.378,Suspect,Critical,Priority Survey,D04,original,False
757,109.23873677,-0.43096974,9.18,0.361,TM,Suspect,Circle_5m,D004A,0.361,Suspect,Critical,Priority Survey,D04,original,False
758,109.24043611,-0.42787652,9.18,0.369,TM,Suspect,Circle_5m,D004A,0.369,Suspect,Critical,Priority Survey,D04,original,False
759,109.24051657,-0.42563026,9.18,0.428,TM,Healthy,,D004A,0.428,Abnormal,Sub-Optimal,Monitor,D04,original,False
760,109.23977702,-0.42485781,9.18,0.446,TM,Healthy,,D004A,0.446,Normal,Moderate,Routine,D04,original,False
761,109.23991562,-0.42959774,9.17,0.435,TM,Healthy,,D004A,0.435,Normal,Moderate,Routine,D04,original,False
762,109.23960902,-0.42890904,9.17,0.454,TM,Healthy,,D004A,0.454,Normal,Moderate,Routine,D04,original,False
763,109.23843931,-0.42566686,9.17,0.401,TM,Healthy,,D004A,0.401,Abnormal,Sub-Optimal,Monitor,D04,original,False
764,109.24056683,-0.42383342,9.17,0.331,TM,Suspect,Circle_5m,D004A,0.331,Suspect,Critical,Priority Survey,D04,original,False
765,109.23861158,-0.42851318,9.16,0.407,TM,Healthy,,D004A,0.407,Abnormal,Sub-Optimal,Monitor,D04,original,False
766,109.23835341,-0.43007756,9.16,0.23,TM,Suspect,Circle_5m,D004A,0.23,Suspect,Critical,Priority Survey,D04,original,False
767,109.24034143,-0.42752066,9.16,0.395,TM,Healthy,,D004A,0.395,Abnormal,Sub-Optimal,Monitor,D04,original,False
768,109.23908624,-0.43081881,9.16,0.448,TM,Healthy,,D004A,0.448,Normal,Moderate,Routine,D04,original,False
769,109.23956356,-0.42737263,9.16,0.428,TM,Healthy,,D004A,0.428,Abnormal,Sub-Optimal,Monitor,D04,original,False
770,109.23891968,-0.42852682,9.15,0.449,TM,Healthy,,D004A,0.449,Normal,Moderate,Routine,D04,original,False
771,109.23850667,-0.42962409,9.15,0.464,TM,Healthy,,D004A,0.464,Healthy,Good,None,D04,original,False
772,109.23933535,-0.42558522,9.15,0.528,TM,Healthy,,D004A,0.528,Healthy,Good,None,D04,original,False
773,109.23935338,-0.42729888,9.14,0.437,TM,Healthy,,D004A,0.437,Normal,Moderate,Routine,D04,original,False
774,109.24031377,-0.43062195,9.14,0.451,TM,Healthy,,D004A,0.451,Normal,Moderate,Routine,D04,original,False
775,109.23884499,-0.42517275,9.14,0.51,TM,Healthy,,D004A,0.51,Healthy,Good,None,D04,original,False
776,109.24040939,-0.4308051,9.13,0.425,TM,Healthy,,D004A,0.425,Abnormal,Sub-Optimal,Monitor,D04,original,False
777,109.23988407,-0.43009103,9.13,0.415,TM,Healthy,,D004A,0.415,Abnormal,Sub-Optimal,Monitor,D04,original,False
778,109.23967403,-0.42743369,9.13,0.436,TM,Healthy,,D004A,0.436,Normal,Moderate,Routine,D04,original,False
779,109.23863272,-0.43032631,9.12,0.508,TM,Healthy,,D004A,0.508,Healthy,Good,None,D04,original,False
780,109.23934807,-0.42693715,9.12,0.43,TM,Healthy,,D004A,0.43,Normal,Moderate,Routine,D04,original,False
781,109.24050474,-0.42434388,9.12,0.47,TM,Healthy,,D004A,0.47,Healthy,Good,None,D04,original,False
782,109.23945965,-0.42610522,9.11,0.455,TM,Healthy,,D004A,0.455,Normal,Moderate,Routine,D04,original,False
783,109.24042849,-0.42385961,9.1,0.421,TM,Healthy,,D004A,0.421,Abnormal,Sub-Optimal,Monitor,D04,original,False
784,109.23921701,-0.42260145,9.09,0.333,TM,Suspect,Circle_5m,D004A,0.333,Suspect,Critical,Priority Survey,D04,original,False
785,109.24044493,-0.42859951,9.09,0.447,TM,Healthy,,D004A,0.447,Normal,Moderate,Routine,D04,original,False
786,109.23939567,-0.42698509,9.09,0.544,TM,Healthy,,D004A,0.544,Healthy,Good,None,D04,original,False
787,109.24015654,-0.43074988,9.08,0.502,TM,Healthy,,D004A,0.502,Healthy,Good,None,D04,original,False
788,109.2398052,-0.42734329,9.08,0.337,TM,Suspect,Circle_5m,D004A,0.337,Suspect,Critical,Priority Survey,D04,original,False
789,109.24050108,-0.42856607,9.07,0.495,TM,Healthy,,D004A,0.495,Healthy,Good,None,D04,original,False
790,109.23842798,-0.42609866,9.06,0.409,TM,Healthy,,D004A,0.409,Abnormal,Sub-Optimal,Monitor,D04,original,False
791,109.23996413,-0.42760422,9.06,0.433,TM,Healthy,,D004A,0.433,Normal,Moderate,Routine,D04,original,False
792,109.23902327,-0.43117328,9.06,0.438,TM,Healthy,,D004A,0.438,Normal,Moderate,Routine,D04,original,False
793,109.2384629,-0.42461606,9.05,0.352,TM,Suspect,Circle_5m,D004A,0.352,Suspect,Critical,Priority Survey,D04,original,False
794,109.23972748,-0.42740884,9.05,0.49,TM,Healthy,,D004A,0.49,Healthy,Good,None,D04,original,False
795,109.23846564,-0.42441214,9.04,0.436,TM,Healthy,,D004A,0.436,Normal,Moderate,Routine,D04,original,False
796,109.23854888,-0.42968695,9.04,0.512,TM,Healthy,,D004A,0.512,Healthy,Good,None,D04,original,False
797,109.23849881,-0.42274507,9.04,0.488,TM,Healthy,,D004A,0.488,Healthy,Good,None,D04,original,False
798,109.23891417,-0.42511172,9.04,0.424,TM,Healthy,,D004A,0.424,Abnormal,Sub-Optimal,Monitor,D04,original,False
799,109.23944372,-0.43093147,9.03,0.428,TM,Healthy,,D004A,0.428,Abnormal,Sub-Optimal,Monitor,D04,original,False
800,109.23958237,-0.42759102,9.02,0.476,TM,Healthy,,D004A,0.476,Healthy,Good,None,D04,original,False
801,109.24006751,-0.42728367,9.01,0.502,TM,Healthy,,D004A,0.502,Healthy,Good,None,D04,original,False
802,109.240527,-0.42717526,9.01,0.395,TM,Healthy,,D004A,0.395,Abnormal,Sub-Optimal,Monitor,D04,original,False
803,109.23895061,-0.43074191,9.01,0.534,TM,Healthy,,D004A,0.534,Healthy,Good,None,D04,original,False
804,109.23886996,-0.42991039,9.01,0.48,TM,Healthy,,D004A,0.48,Healthy,Good,None,D04,original,False
805,109.23887372,-0.42916796,9.0,0.459,TM,Healthy,,D004A,0.459,Normal,Moderate,Routine,D04,original,False
806,109.23857921,-0.42862621,8.99,0.512,TM,Healthy,,D004A,0.512,Healthy,Good,None,D04,original,False
807,109.23848269,-0.42843764,8.99,0.553,TM,Healthy,,D004A,0.553,Healthy,Good,None,D04,original,False
808,109.23837723,-0.43004818,8.98,0.398,TM,Healthy,,D004A,0.398,Abnormal,Sub-Optimal,Monitor,D04,original,False
809,109.23986297,-0.43002139,8.98,0.396,TM,Healthy,,D004A,0.396,Abnormal,Sub-Optimal,Monitor,D04,original,False
810,109.2392256,-0.43026224,8.97,0.447,TM,Healthy,,D004A,0.447,Normal,Moderate,Routine,D04,original,False
811,109.23956502,-0.42884031,8.97,0.429,TM,Healthy,,D004A,0.429,Abnormal,Sub-Optimal,Monitor,D04,original,False
812,109.23985035,-0.42825122,8.97,0.443,TM,Healthy,,D004A,0.443,Normal,Moderate,Routine,D04,original,False
813,109.23974651,-0.42864909,8.97,0.424,TM,Healthy,,D004A,0.424,Abnormal,Sub-Optimal,Monitor,D04,original,False
814,109.23891519,-0.42257606,8.96,0.386,TM,Healthy,,D004A,0.386,Suspect,Critical,Priority Survey,D04,original,False
815,109.23943249,-0.43096764,8.96,0.4,TM,Healthy,,D004A,0.4,Abnormal,Sub-Optimal,Monitor,D04,original,False
816,109.23877562,-0.43000125,8.95,0.463,TM,Healthy,,D004A,0.463,Healthy,Good,None,D04,original,False
817,109.2384379,-0.42395321,8.95,0.461,TM,Healthy,,D004A,0.461,Healthy,Good,None,D04,original,False
818,109.23841154,-0.42729097,8.95,0.5,TM,Healthy,,D004A,0.5,Healthy,Good,None,D04,original,False
819,109.23938873,-0.42985308,8.94,0.425,TM,Healthy,,D004A,0.425,Abnormal,Sub-Optimal,Monitor,D04,original,False
820,109.24009092,-0.42899506,8.93,0.515,TM,Healthy,,D004A,0.515,Healthy,Good,None,D04,original,False
821,109.23941305,-0.4275643,8.92,0.461,TM,Healthy,,D004A,0.461,Healthy,Good,None,D04,original,False
822,109.23862087,-0.42912494,8.92,0.405,TM,Healthy,,D004A,0.405,Abnormal,Sub-Optimal,Monitor,D04,original,False
823,109.23890009,-0.42775816,8.92,0.417,TM,Healthy,,D004A,0.417,Abnormal,Sub-Optimal,Monitor,D04,original,False
824,109.23965406,-0.42437579,8.91,0.503,TM,Healthy,,D004A,0.503,Healthy,Good,None,D04,original,False
825,109.23943303,-0.42463799,8.91,0.387,TM,Healthy,,D004A,0.387,Suspect,Critical,Priority Survey,D04,original,False
826,109.23931403,-0.42456517,8.91,0.401,TM,Healthy,,D004A,0.401,Abnormal,Sub-Optimal,Monitor,D04,original,False
827,109.23852538,-0.42833411,8.91,0.491,TM,Healthy,,D004A,0.491,Healthy,Good,None,D04,original,False
828,109.2401464,-0.42400062,8.91,0.348,TM,Suspect,Circle_5m,D004A,0.348,Suspect,Critical,Priority Survey,D04,original,False
829,109.23862283,-0.43038825,8.9,0.58,TM,Healthy,,D004A,0.58,Healthy,Good,None,D04,original,False
830,109.24021258,-0.42923835,8.9,0.483,TM,Healthy,,D004A,0.483,Healthy,Good,None,D04,original,False
831,109.23944442,-0.42787177,8.89,0.516,TM,Healthy,,D004A,0.516,Healthy,Good,None,D04,original,False
832,109.23938841,-0.42732059,8.89,0.407,TM,Healthy,,D004A,0.407,Abnormal,Sub-Optimal,Monitor,D04,original,False
833,109.23879088,-0.42806876,8.89,0.453,TM,Healthy,,D004A,0.453,Normal,Moderate,Routine,D04,original,False
834,109.24047546,-0.43059984,8.88,0.611,TM,Healthy,,D004A,0.611,Healthy,Good,None,D04,original,False
835,109.23888384,-0.42811852,8.88,0.451,TM,Healthy,,D004A,0.451,Normal,Moderate,Routine,D04,original,False
836,109.23980152,-0.42772264,8.87,0.444,TM,Healthy,,D004A,0.444,Normal,Moderate,Routine,D04,original,False
837,109.23960217,-0.42744,8.87,0.45,TM,Healthy,,D004A,0.45,Normal,Moderate,Routine,D04,original,False
838,109.23903041,-0.42943793,8.86,0.564,TM,Healthy,,D004A,0.564,Healthy,Good,None,D04,original,False
839,109.23891438,-0.43008266,8.85,0.456,TM,Healthy,,D004A,0.456,Normal,Moderate,Routine,D04,original,False
840,109.23968303,-0.4273618,8.85,0.413,TM,Healthy,,D004A,0.413,Abnormal,Sub-Optimal,Monitor,D04,original,False
841,109.23890929,-0.43075998,8.82,0.425,TM,Healthy,,D004A,0.425,Abnormal,Sub-Optimal,Monitor,D04,original,False
842,109.23863971,-0.42922894,8.8,0.464,TM,Healthy,,D004A,0.464,Healthy,Good,None,D04,original,False
843,109.23933226,-0.429282,8.79,0.465,TM,Healthy,,D004A,0.465,Healthy,Good,None,D04,original,False
844,109.23864163,-0.43066633,8.79,0.454,TM,Healthy,,D004A,0.454,Normal,Moderate,Routine,D04,original,False
845,109.23914862,-0.42906583,8.79,0.414,TM,Healthy,,D004A,0.414,Abnormal,Sub-Optimal,Monitor,D04,original,False
846,109.24056356,-0.42835402,8.78,0.359,TM,Suspect,Circle_5m,D004A,0.359,Suspect,Critical,Priority Survey,D04,original,False
847,109.23870871,-0.42994697,8.78,0.417,TM,Healthy,,D004A,0.417,Abnormal,Sub-Optimal,Monitor,D04,original,False
848,109.23941365,-0.42689964,8.78,0.384,TM,Healthy,,D004A,0.384,Suspect,Critical,Priority Survey,D04,original,False
849,109.2403942,-0.42850907,8.78,0.39,TM,Healthy,,D004A,0.39,Abnormal,Sub-Optimal,Monitor,D04,original,False
850,109.23906965,-0.43069627,8.78,0.485,TM,Healthy,,D004A,0.485,Healthy,Good,None,D04,original,False
851,109.23907451,-0.42908526,8.77,0.421,TM,Healthy,,D004A,0.421,Abnormal,Sub-Optimal,Monitor,D04,original,False
852,109.23845727,-0.42766446,8.76,0.464,TM,Healthy,,D004A,0.464,Healthy,Good,None,D04,original,False
853,109.23872934,-0.42812345,8.75,0.547,TM,Healthy,,D004A,0.547,Healthy,Good,None,D04,original,False
854,109.23941976,-0.42768865,8.75,0.455,TM,Healthy,,D004A,0.455,Normal,Moderate,Routine,D04,original,False
855,109.23896553,-0.42838304,8.74,0.408,TM,Healthy,,D004A,0.408,Abnormal,Sub-Optimal,Monitor,D04,original,False
856,109.23847933,-0.42938354,8.74,0.489,TM,Healthy,,D004A,0.489,Healthy,Good,None,D04,original,False
857,109.23996322,-0.42963121,8.72,0.366,TM,Suspect,Circle_5m,D004A,0.366,Suspect,Critical,Priority Survey,D04,original,False
858,109.23883472,-0.43082779,8.71,0.412,TM,Healthy,,D004A,0.412,Abnormal,Sub-Optimal,Monitor,D04,original,False
859,109.2394001,-0.43119145,8.71,0.269,TM,Suspect,Circle_5m,D004A,0.269,Suspect,Critical,Priority Survey,D04,original,False
860,109.23844926,-0.42336541,8.71,0.443,TM,Healthy,,D004A,0.443,Normal,Moderate,Routine,D04,original,False
861,109.23839896,-0.42928224,8.71,0.431,TM,Healthy,,D004A,0.431,Normal,Moderate,Routine,D04,original,False
862,109.24004293,-0.42476609,8.71,0.424,TM,Healthy,,D004A,0.424,Abnormal,Sub-Optimal,Monitor,D04,original,False
863,109.24053792,-0.42853985,8.7,0.443,TM,Healthy,,D004A,0.443,Normal,Moderate,Routine,D04,original,False
864,109.23931876,-0.42744356,8.7,0.491,TM,Healthy,,D004A,0.491,Healthy,Good,None,D04,original,False
865,109.24054614,-0.42794844,8.7,0.352,TM,Suspect,Circle_5m,D004A,0.352,Suspect,Critical,Priority Survey,D04,original,False
866,109.23880565,-0.42829484,8.69,0.464,TM,Healthy,,D004A,0.464,Healthy,Good,None,D04,original,False
867,109.23984748,-0.42901988,8.69,0.392,TM,Healthy,,D004A,0.392,Abnormal,Sub-Optimal,Monitor,D04,original,False
868,109.23849121,-0.42256512,8.69,0.427,TM,Healthy,,D004A,0.427,Abnormal,Sub-Optimal,Monitor,D04,original,False
869,109.23956598,-0.42463305,8.68,0.423,TM,Healthy,,D004A,0.423,Abnormal,Sub-Optimal,Monitor,D04,original,False
870,109.23936361,-0.42771621,8.67,0.365,TM,Suspect,Circle_5m,D004A,0.365,Suspect,Critical,Priority Survey,D04,original,False
871,109.24006635,-0.42840229,8.67,0.424,TM,Healthy,,D004A,0.424,Abnormal,Sub-Optimal,Monitor,D04,original,False
872,109.23873238,-0.42856701,8.66,0.448,TM,Healthy,,D004A,0.448,Normal,Moderate,Routine,D04,original,False
873,109.24016766,-0.42925823,8.66,0.445,TM,Healthy,,D004A,0.445,Normal,Moderate,Routine,D04,original,False
874,109.24022149,-0.4276097,8.66,0.332,TM,Suspect,Circle_5m,D004A,0.332,Suspect,Critical,Priority Survey,D04,original,False
875,109.23847997,-0.42261349,8.66,0.503,TM,Healthy,,D004A,0.503,Healthy,Good,None,D04,original,False
876,109.2405258,-0.42455504,8.66,0.128,TM,Suspect,Circle_5m,D004A,0.128,Suspect,Critical,Priority Survey,D04,original,False
877,109.23942385,-0.42351937,8.66,0.406,TM,Healthy,,D004A,0.406,Abnormal,Sub-Optimal,Monitor,D04,original,False
878,109.24033574,-0.42286577,8.65,0.414,TM,Healthy,,D004A,0.414,Abnormal,Sub-Optimal,Monitor,D04,original,False
879,109.23861013,-0.4308933,8.65,0.46,TM,Healthy,,D004A,0.46,Healthy,Good,None,D04,original,False
880,109.24028336,-0.42809668,8.65,0.448,TM,Healthy,,D004A,0.448,Normal,Moderate,Routine,D04,original,False
881,109.23892031,-0.42968975,8.65,0.461,TM,Healthy,,D004A,0.461,Healthy,Good,None,D04,original,False
882,109.2406201,-0.43055963,8.64,0.335,TM,Suspect,Circle_5m,D004A,0.335,Suspect,Critical,Priority Survey,D04,original,False
883,109.23966765,-0.42782028,8.64,0.332,TM,Suspect,Circle_5m,D004A,0.332,Suspect,Critical,Priority Survey,D04,original,False
884,109.23886994,-0.42999584,8.63,0.468,TM,Healthy,,D004A,0.468,Healthy,Good,None,D04,original,False
885,109.23939338,-0.4310965,8.63,0.443,TM,Healthy,,D004A,0.443,Normal,Moderate,Routine,D04,original,False
886,109.24012515,-0.42465397,8.62,0.413,TM,Healthy,,D004A,0.413,Abnormal,Sub-Optimal,Monitor,D04,original,False
887,109.23844034,-0.42507092,8.61,0.461,TM,Healthy,,D004A,0.461,Healthy,Good,None,D04,original,False
888,109.23975465,-0.42843206,8.61,0.45,TM,Healthy,,D004A,0.45,Normal,Moderate,Routine,D04,original,False
889,109.24054899,-0.42922034,8.61,0.288,TM,Suspect,Circle_5m,D004A,0.288,Suspect,Critical,Priority Survey,D04,original,False
890,109.23872394,-0.43014863,8.6,0.414,TM,Healthy,,D004A,0.414,Abnormal,Sub-Optimal,Monitor,D04,original,False
891,109.23853528,-0.43020918,8.59,0.424,TM,Healthy,,D004A,0.424,Abnormal,Sub-Optimal,Monitor,D04,original,False
892,109.240329,-0.4229051,8.59,0.374,TM,Suspect,Circle_5m,D004A,0.374,Suspect,Critical,Priority Survey,D04,original,False
893,109.2392358,-0.43080618,8.58,0.436,TM,Healthy,,D004A,0.436,Normal,Moderate,Routine,D04,original,False
894,109.23857197,-0.43084401,8.58,0.443,TM,Healthy,,D004A,0.443,Normal,Moderate,Routine,D04,original,False
895,109.24018913,-0.42968326,8.58,0.39,TM,Healthy,,D004A,0.39,Abnormal,Sub-Optimal,Monitor,D04,original,False
896,109.23932859,-0.42962292,8.56,0.41,TM,Healthy,,D004A,0.41,Abnormal,Sub-Optimal,Monitor,D04,original,False
897,109.24049521,-0.42278351,8.56,0.419,TM,Healthy,,D004A,0.419,Abnormal,Sub-Optimal,Monitor,D04,original,False
898,109.23907025,-0.42806837,8.55,0.418,TM,Healthy,,D004A,0.418,Abnormal,Sub-Optimal,Monitor,D04,original,False
899,109.24048952,-0.4241056,8.55,0.433,TM,Healthy,,D004A,0.433,Normal,Moderate,Routine,D04,original,False
900,109.23982022,-0.42845242,8.55,0.51,TM,Healthy,,D004A,0.51,Healthy,Good,None,D04,original,False
901,109.23901018,-0.42951388,8.54,0.385,TM,Healthy,,D004A,0.385,Suspect,Critical,Priority Survey,D04,original,False
902,109.23979387,-0.42778775,8.54,0.438,TM,Healthy,,D004A,0.438,Normal,Moderate,Routine,D04,original,False
903,109.24013323,-0.42664751,8.54,0.423,TM,Healthy,,D004A,0.423,Abnormal,Sub-Optimal,Monitor,D04,original,False
904,109.23978909,-0.43101339,8.53,0.527,TM,Healthy,,D004A,0.527,Healthy,Good,None,D04,original,False
905,109.23845114,-0.42500536,8.52,0.42,TM,Healthy,,D004A,0.42,Abnormal,Sub-Optimal,Monitor,D04,original,False
906,109.24051633,-0.42473093,8.52,0.426,TM,Healthy,,D004A,0.426,Abnormal,Sub-Optimal,Monitor,D04,original,False
907,109.23961588,-0.42438935,8.52,0.447,TM,Healthy,,D004A,0.447,Normal,Moderate,Routine,D04,original,False
908,109.24023627,-0.42975742,8.52,0.401,TM,Healthy,,D004A,0.401,Abnormal,Sub-Optimal,Monitor,D04,original,False
909,109.23899282,-0.43077854,8.51,0.504,TM,Healthy,,D004A,0.504,Healthy,Good,None,D04,original,False
910,109.24059359,-0.43059941,8.51,0.256,TM,Suspect,Circle_5m,D004A,0.256,Suspect,Critical,Priority Survey,D04,original,False
911,109.23844429,-0.42745421,8.51,0.414,TM,Healthy,,D004A,0.414,Abnormal,Sub-Optimal,Monitor,D04,original,False
912,109.24028185,-0.43076754,8.51,0.466,TM,Healthy,,D004A,0.466,Healthy,Good,None,D04,original,False
913,109.23882915,-0.4276971,8.5,0.457,TM,Healthy,,D004A,0.457,Normal,Moderate,Routine,D04,original,False
914,109.2402954,-0.42844394,8.5,0.451,TM,Healthy,,D004A,0.451,Normal,Moderate,Routine,D04,original,False
915,109.24001871,-0.42462365,8.49,0.479,TM,Healthy,,D004A,0.479,Healthy,Good,None,D04,original,False
916,109.23844892,-0.4307644,8.49,0.47,TM,Healthy,,D004A,0.47,Healthy,Good,None,D04,original,False
917,109.23925324,-0.42522167,8.49,0.463,TM,Healthy,,D004A,0.463,Healthy,Good,None,D04,original,False
918,109.23993379,-0.42477058,8.49,0.416,TM,Healthy,,D004A,0.416,Abnormal,Sub-Optimal,Monitor,D04,original,False
919,109.23890007,-0.42588083,8.49,0.452,TM,Healthy,,D004A,0.452,Normal,Moderate,Routine,D04,original,False
